Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
289553,0.00,0.78,20.33,13.92,183,0.26,1961,0.00,24.00,1.67,113,0.00,5.37,-9.43,8.27,1.54,0.00,5.10,51.94
289872,25.00,0.78,20.33,13.76,183,0.36,2562,0.00,39.50,5.50,113,0.50,8.56,-6.09,12.04,1.80,0.00,7.06,31.92
290191,0.00,0.78,16.08,13.84,183,0.21,2670,0.00,28.50,2.29,113,0.00,4.50,-10.30,9.42,1.62,0.00,7.45,54.01
290509,8.59,0.78,16.54,13.92,183,0.25,2613,0.00,37.00,3.90,113,0.00,4.50,-10.16,10.84,1.70,0.00,7.45,59.18
290827,6.25,0.78,14.01,13.92,183,0.25,2574,0.00,37.00,3.81,113,0.00,4.50,-10.16,10.72,1.70,0.00,7.45,59.13
291146,5.47,0.78,13.90,13.92,183,0.26,2594,0.00,37.00,3.87,113,0.00,4.50,-10.16,10.91,1.70,0.00,7.45,59.97
291466,0.00,0.78,14.24,13.84,183,0.25,2549,0.00,31.00,2.18,113,0.00,4.50,-10.16,10.71,1.70,0.00,7.45,58.57
291785,0.00,0.78,16.08,13.92,183,0.25,2508,0.00,24.00,2.16,113,0.00,4.50,-10.16,10.67,1.70,0.00,7.45,59.22
292103,0.00,0.78,16.42,13.68,183,0.25,2456,0.00,24.00,2.10,113,0.00,4.64,-10.01,10.49,1.68,0.00,7.45,56.99
292421,0.00,0.78,20.33,13.68,183,0.25,2446,0.00,24.00,2.06,113,0.00,4.93,-9.72,10.40,1.68,0.00,7.06,56.17
292740,0.00,0.78,20.33,13.84,181,0.26,2389,0.00,24.00,2.06,113,0.00,5.08,-9.72,10.27,1.68,0.00,7.06,55.49
293058,0.00,0.78,20.33,13.84,181,0.24,2343,0.00,24.00,2.00,113,0.00,5.08,-9.72,9.96,1.66,0.00,7.06,53.25
293378,0.00,0.78,20.33,13.92,181,0.25,2310,0.00,24.00,1.99,113,0.00,5.08,-9.58,10.05,1.66,0.00,6.67,53.52
293697,0.00,0.78,20.33,13.92,181,0.34,2346,0.00,38.00,3.97,113,0.00,5.66,-9.14,13.76,1.84,0.00,10.20,67.59
294015,0.00,0.78,16.65,13.76,181,0.46,2307,0.00,42.00,4.43,113,0.00,7.25,-7.40,17.57,2.00,0.00,11.76,66.51
294334,0.00,0.78,15.73,13.92,181,0.31,2267,0.00,41.00,3.92,113,0.00,6.38,-8.42,11.03,1.74,0.00,7.06,47.85
294653,5.47,0.78,14.81,13.84,181,0.25,2268,0.00,35.50,3.42,113,0.00,4.79,-9.87,9.58,1.64,0.00,6.67,54.71
294972,0.00,0.78,14.13,13.92,181,0.25,2260,0.00,30.00,1.93,113,0.00,4.79,-10.01,9.51,1.64,0.00,6.67,56.56
295292,0.00,0.78,15.85,13.92,181,0.25,2277,0.00,24.00,1.94,113,0.00,4.79,-10.01,9.70,1.64,0.00,6.27,55.56
295610,0.00,0.78,17.46,14.00,181,0.25,2240,0.00,24.00,1.91,113,0.00,4.93,-9.87,9.42,1.64,0.00,6.27,55.82
295928,0.00,0.78,20.33,13.84,181,0.25,2192,0.00,24.00,1.89,113,0.00,5.22,-9.58,9.25,1.62,0.00,6.27,51.46
296248,0.00,0.78,20.33,13.92,181,0.26,2187,0.00,24.00,1.85,113,0.00,5.22,-9.43,9.31,1.62,0.00,6.27,51.00
296566,0.00,0.78,20.33,13.84,181,0.25,2136,0.00,24.00,1.84,113,0.00,5.37,-9.43,9.13,1.60,0.00,5.88,50.27
296885,0.00,0.78,20.33,13.84,181,0.26,2121,0.00,24.00,1.79,113,0.00,5.37,-9.29,9.08,1.60,0.00,5.88,50.92
297203,0.00,0.78,20.33,13.92,181,0.24,2096,0.00,24.00,1.77,113,0.00,5.37,-9.29,8.60,1.56,0.00,5.49,48.21
297523,0.00,0.78,20.33,13.76,181,0.84,2298,0.00,8.50,6.37,113,1.50,12.04,-3.48,20.48,2.22,0.00,7.84,34.23
297841,0.00,0.78,17.57,13.84,181,0.22,2534,0.00,27.50,2.16,113,0.00,4.93,-9.87,9.45,1.64,0.00,6.27,48.66
298160,0.00,0.78,16.88,13.92,181,0.28,2349,0.00,24.00,1.98,113,0.00,4.79,-9.87,10.67,1.70,0.00,7.06,58.94
298477,0.00,0.78,18.03,13.84,181,0.26,2220,0.00,24.00,1.87,113,0.00,5.08,-9.72,9.45,1.64,0.00,6.27,55.35
298797,0.00,0.78,20.33,13.76,181,0.25,2172,0.00,24.00,1.85,113,0.00,5.22,-9.43,9.10,1.60,0.00,5.88,51.40
299116,0.00,0.78,20.33,13.84,181,0.25,2245,0.00,24.00,1.94,113,0.00,5.22,-9.58,9.48,1.62,0.00,6.67,50.80
299435,0.00,0.78,20.33,13.68,181,0.25,2412,0.00,24.00,2.06,113,0.00,5.08,-9.72,9.88,1.66,0.00,7.06,54.00
299752,0.00,0.78,20.33,13.68,181,0.26,2300,0.00,24.00,1.96,113,0.00,5.22,-9.58,10.10,1.66,0.00,6.67,52.57
300071,0.00,0.78,20.33,13.76,181,0.26,2174,0.00,24.00,1.85,113,0.00,5.22,-9.43,9.34,1.62,0.00,6.27,50.44
300389,0.00,0.78,20.33,13.68,181,0.26,2147,0.00,24.00,1.83,113,0.00,5.37,-9.29,9.05,1.60,0.00,5.88,50.11
300709,0.00,0.78,20.33,13.92,181,0.30,2126,0.00,33.50,3.14,113,0.00,5.66,-9.00,10.71,1.70,0.00,7.45,56.72
301027,0.00,0.78,19.75,13.76,181,0.62,2164,0.00,40.00,4.99,113,0.00,8.71,-5.95,23.02,2.18,0.00,15.29,78.75
301346,6.25,0.78,15.39,13.92,181,0.63,2142,0.00,38.00,5.11,113,0.00,10.16,-4.50,22.74,2.18,0.00,15.29,64.30
301665,14.84,0.78,14.81,13.68,181,0.61,2243,0.00,39.50,5.74,113,0.00,9.87,-4.93,23.02,2.16,0.00,15.29,65.72
301985,17.97,0.78,14.13,13.84,181,0.67,2286,0.00,39.00,5.85,113,0.00,10.16,-4.50,25.96,2.24,0.00,16.47,68.93
302303,12.50,0.78,14.01,13.68,181,0.66,2438,0.00,39.50,6.19,113,0.00,10.01,-4.64,26.21,2.26,0.00,16.86,70.54
302621,8.59,0.78,14.24,13.68,181,0.68,2469,0.00,39.50,6.26,113,0.00,10.01,-4.79,27.75,2.28,0.00,16.86,70.69
302941,6.25,0.78,14.36,13.76,181,0.68,2580,0.00,40.00,6.60,113,0.00,9.87,-4.79,29.26,2.32,0.00,17.65,73.79
303258,5.47,0.78,14.47,13.68,181,0.69,2595,0.00,40.00,6.60,113,0.00,9.87,-4.93,29.05,2.32,0.00,17.25,71.95
303576,5.47,0.78,14.59,13.84,181,0.67,2712,0.00,40.50,6.89,113,0.00,9.72,-5.08,29.80,2.34,0.00,17.65,72.30
303894,5.47,0.78,14.59,13.76,181,0.67,2750,0.00,41.00,7.13,113,0.00,9.58,-5.08,30.69,2.34,0.00,17.65,74.18
304215,3.91,0.78,14.47,13.76,181,0.65,2847,0.00,42.00,7.37,113,0.00,9.43,-5.22,30.92,2.36,0.00,17.65,72.78
304533,2.34,0.78,14.47,13.76,181,0.64,2971,0.00,42.50,6.90,113,0.00,9.29,-5.37,31.16,2.36,0.00,17.65,72.24
304852,0.00,0.78,13.55,13.84,181,0.22,2975,0.00,38.00,2.52,113,0.00,5.22,-9.43,11.12,1.74,0.00,7.84,45.68
305171,0.00,0.78,13.90,14.00,181,0.24,2844,0.00,25.50,2.45,113,0.00,4.64,-10.16,11.46,1.74,0.00,7.84,54.89
305490,0.00,0.78,15.96,13.84,181,0.36,2678,0.00,35.00,4.48,113,0.00,5.37,-9.14,18.06,1.98,0.00,13.33,84.90
305810,0.00,0.78,14.01,13.84,181,0.73,2125,0.00,37.50,5.44,113,0.00,10.01,-4.50,25.92,2.26,0.00,16.47,74.11
306129,0.00,0.78,14.81,13.76,181,0.74,2162,0.00,36.50,5.47,113,0.00,11.32,-3.34,27.35,2.28,0.00,18.04,68.65
306447,0.00,0.78,15.04,13.68,181,0.73,2208,0.00,36.50,5.65,113,0.50,11.46,-3.34,27.03,2.28,0.00,18.04,67.82
306766,2.34,0.78,14.81,13.60,181,0.73,2271,0.00,37.00,5.81,113,0.00,11.32,-3.34,27.59,2.28,0.00,18.04,67.80
307084,3.12,0.78,14.59,13.84,181,0.74,2328,0.00,37.00,5.90,115,0.50,11.17,-3.48,28.26,2.30,0.00,18.04,69.60
307403,2.34,0.78,14.47,13.76,181,0.72,2364,0.00,37.00,6.12,115,0.50,11.03,-3.63,28.73,2.30,0.00,18.04,70.40
307721,1.56,0.78,14.59,13.92,181,0.74,2434,0.00,37.50,6.22,115,0.50,10.88,-3.77,29.88,2.32,0.00,18.04,71.94
308040,0.78,0.78,14.59,13.92,181,0.73,2463,0.00,37.50,6.26,115,0.50,10.88,-3.92,30.10,2.32,0.00,18.04,71.58
308359,0.78,0.78,14.59,13.92,181,0.73,2468,0.00,37.50,6.32,115,0.50,10.59,-4.06,30.11,2.34,0.00,18.04,70.71
308677,0.78,0.78,14.70,13.92,181,0.73,2512,0.00,38.00,6.49,115,0.50,10.59,-4.21,30.78,2.36,0.00,18.04,73.18
308995,1.56,0.78,14.59,13.84,181,0.72,2584,0.00,38.50,6.61,115,0.00,10.45,-4.35,31.01,2.36,0.00,18.04,74.47
309315,1.56,0.78,14.59,13.84,181,0.72,2648,0.00,39.00,6.72,115,0.00,10.16,-4.50,31.24,2.36,0.00,18.04,73.80
309633,1.56,0.78,14.59,13.76,181,0.72,2659,0.00,39.00,6.81,115,0.00,10.16,-4.50,31.94,2.38,0.00,18.04,75.08
309949,1.56,0.78,14.59,13.92,181,0.71,2681,0.00,39.00,6.92,115,0.00,10.01,-4.64,31.94,2.38,0.00,18.04,76.75
310268,1.56,0.78,14.47,13.84,181,0.71,2776,0.00,40.00,7.05,115,0.00,10.01,-4.79,32.40,2.38,0.00,18.04,75.02
310586,1.56,0.78,14.59,13.92,181,0.69,2762,0.00,40.00,7.14,115,0.00,10.01,-4.79,32.29,2.38,0.00,18.04,74.51
310904,1.56,0.78,14.59,13.68,181,0.70,2789,0.00,40.00,7.22,115,0.00,10.01,-4.79,32.40,2.38,0.00,18.43,75.80
311223,1.56,0.78,14.59,13.76,181,0.68,2834,0.00,40.50,7.33,115,0.00,9.87,-4.79,32.87,2.40,0.00,18.43,73.61
311543,0.78,0.78,14.59,13.84,181,0.68,2895,0.00,41.00,7.35,115,0.00,9.87,-4.93,33.21,2.40,0.00,18.43,73.16
311861,0.00,0.78,14.47,13.84,181,0.67,2900,0.00,41.00,7.42,115,0.00,9.72,-4.93,33.09,2.40,0.00,18.43,74.26
312179,-0.78,0.78,14.47,13.76,181,0.67,2987,0.00,41.50,7.57,115,0.00,9.72,-4.93,33.33,2.40,0.00,18.43,72.92
312499,-2.34,0.78,14.47,13.84,181,0.67,2986,0.00,41.50,7.73,115,0.00,9.72,-5.08,33.90,2.42,0.00,18.43,72.43
312818,-2.34,0.78,14.59,13.84,181,0.59,2996,0.00,42.50,7.10,115,0.00,8.71,-6.53,23.78,2.30,0.00,9.41,46.88
313137,0.00,0.78,13.32,13.76,181,0.23,2948,0.00,31.50,2.54,115,0.00,4.79,-9.87,11.32,1.74,0.00,7.84,50.43
313463,0.00,0.78,14.24,13.92,181,0.25,2794,0.00,26.50,4.17,115,0.00,4.64,-10.16,11.46,1.74,0.00,7.84,57.19
313781,0.00,0.78,14.24,14.00,181,0.65,2456,0.00,43.50,5.78,115,0.00,8.42,-6.24,27.14,2.28,0.00,16.08,81.17
314101,0.00,0.78,14.70,13.84,181,0.70,2206,0.00,37.50,5.71,115,0.00,10.59,-4.06,26.03,2.26,0.00,16.86,69.18
314419,0.00,0.78,15.04,13.84,181,0.72,2246,0.00,37.00,5.80,115,0.00,11.17,-3.63,26.93,2.28,0.00,17.65,68.24
314739,2.34,0.78,15.04,13.76,181,0.74,2253,0.00,36.50,5.86,115,0.50,11.32,-3.34,27.97,2.30,0.00,18.04,67.44
315058,1.56,0.78,14.59,13.84,181,0.74,2274,0.00,36.50,5.90,115,0.50,11.61,-3.19,28.86,2.30,0.00,18.43,69.22
315376,1.56,0.78,14.70,13.68,181,0.76,2302,0.00,36.00,6.38,115,0.50,11.61,-3.05,29.64,2.32,0.00,18.82,71.09
315695,0.00,0.78,14.47,13.84,181,0.78,2294,0.00,36.00,5.79,115,0.50,11.61,-3.05,30.04,2.34,0.00,18.82,69.55
316014,0.00,0.78,14.59,13.84,183,0.76,2315,0.00,36.00,5.93,115,0.50,11.61,-3.05,29.82,2.34,0.00,18.82,69.68
316331,0.00,0.78,14.70,13.84,183,0.76,2374,0.00,36.50,6.08,115,1.00,11.61,-3.19,30.36,2.34,0.00,18.82,73.04
316651,0.00,0.78,14.70,13.76,183,0.78,2344,0.00,36.00,6.00,115,0.50,11.46,-3.19,30.70,2.34,0.00,18.82,70.47
316970,0.00,0.78,14.81,13.76,183,0.77,2384,0.00,36.50,6.10,115,0.50,11.46,-3.19,30.82,2.34,0.00,18.82,72.01
317288,0.00,0.78,14.70,13.84,183,0.77,2374,0.00,36.50,6.12,115,0.50,11.46,-3.34,30.27,2.34,0.00,18.82,70.86
317608,0.00,0.78,14.70,13.76,183,0.78,2390,0.00,36.50,6.12,113,1.00,11.32,-3.34,30.83,2.34,0.00,18.82,70.57
317926,-0.78,0.78,14.59,13.84,183,0.78,2441,0.00,37.00,6.20,113,0.50,11.32,-3.48,31.17,2.36,0.00,18.82,70.77
318244,-0.78,0.78,14.59,13.84,183,0.77,2466,0.00,37.00,6.28,113,0.50,11.17,-3.48,31.06,2.36,0.00,18.82,72.18
318563,-1.56,0.78,14.59,13.84,183,0.76,2490,0.00,37.00,6.29,113,0.50,11.17,-3.63,31.41,2.36,0.00,18.82,71.30
318882,-0.78,0.78,14.70,13.84,183,0.76,2464,0.00,37.00,6.31,113,0.50,11.17,-3.63,31.53,2.36,0.00,18.82,71.75
319201,-1.56,0.78,14.59,13.84,183,0.75,2469,0.00,37.00,6.39,113,0.50,11.17,-3.63,31.53,2.38,0.00,18.82,72.95
319520,-0.78,0.78,14.70,13.76,183,0.75,2520,0.00,37.50,6.45,113,0.50,11.03,-3.63,31.87,2.36,0.00,18.82,73.28
319839,-1.56,0.78,14.59,13.84,183,0.77,2526,0.00,37.50,6.41,113,0.50,11.03,-3.77,31.76,2.38,0.00,18.82,72.12
320157,-0.78,0.78,14.70,13.92,183,0.75,2522,0.00,37.50,6.53,113,0.50,11.03,-3.77,31.77,2.38,0.00,18.82,73.74
320475,-0.78,0.78,14.70,13.84,183,0.76,2569,0.00,37.50,6.51,113,0.50,10.88,-3.77,32.22,2.38,0.00,18.82,73.34
320793,-1.56,0.78,14.59,13.92,183,0.74,2547,0.00,37.50,6.59,113,0.50,10.88,-3.92,32.23,2.36,0.00,18.82,73.86
321112,-0.78,0.78,14.59,13.76,183,0.76,2588,0.00,37.50,6.58,113,0.50,10.88,-3.92,32.23,2.38,0.00,18.82,72.46
321431,-0.78,0.78,14.59,13.76,183,0.75,2594,0.00,38.00,6.59,113,0.50,10.88,-3.92,32.23,2.38,0.00,18.82,74.34
321750,-0.78,0.78,14.59,13.84,183,0.76,2580,0.00,37.50,6.69,113,0.50,10.74,-3.92,32.46,2.40,0.00,18.82,74.63
322068,-0.78,0.78,14.70,13.76,185,0.75,2591,0.00,37.50,6.70,111,0.50,10.74,-3.92,32.57,2.40,0.00,18.82,74.12
322387,-1.56,0.78,14.59,13.68,185,0.75,2601,0.00,38.00,6.71,111,0.50,10.74,-4.06,32.58,2.38,0.00,18.82,73.84
322705,-0.78,0.78,14.70,13.84,185,0.74,2594,0.00,38.00,6.64,111,0.50,10.59,-4.21,30.77,2.38,0.00,15.69,65.48
323024,0.00,0.78,14.01,13.92,185,0.24,2642,0.00,32.50,2.23,111,0.00,5.22,-9.58,10.32,1.68,0.00,7.84,49.61
323343,0.00,0.78,14.36,13.76,185,0.26,2547,0.00,24.00,2.14,111,0.00,4.79,-10.01,10.71,1.70,0.00,7.45,57.48
323661,0.00,0.78,14.93,13.84,185,0.68,2414,0.00,43.00,5.63,111,0.00,8.85,-5.95,27.76,2.30,0.00,16.86,81.36
323980,0.00,0.78,14.70,13.84,185,0.73,2213,0.00,36.50,5.67,111,0.50,11.17,-3.63,26.11,2.28,0.00,17.25,68.96
324299,0.00,0.78,14.93,13.76,185,0.75,2196,0.00,36.00,5.62,111,0.50,11.61,-3.05,27.34,2.28,0.00,18.04,69.04
324618,1.56,0.78,14.93,13.84,185,0.75,2187,0.00,35.50,6.12,111,0.50,11.75,-2.90,27.95,2.30,0.00,18.43,67.44
324938,0.78,0.78,14.70,13.60,185,0.77,2192,0.00,35.50,5.61,111,0.50,11.75,-2.90,27.98,2.30,0.00,18.43,67.48
325256,0.78,0.78,14.47,13.92,185,0.77,2221,0.00,35.50,5.62,111,0.50,11.75,-2.90,28.33,2.30,0.00,18.43,65.56
325575,0.78,0.78,14.70,13.68,185,0.75,2235,0.00,35.50,5.72,111,0.50,11.75,-2.90,28.30,2.30,0.00,18.43,68.36
325893,0.00,0.78,14.59,13.76,185,0.78,2200,0.00,35.50,5.72,111,0.50,11.90,-2.90,28.72,2.32,0.00,18.43,67.11
326212,0.78,0.78,14.70,13.92,185,0.77,2213,0.00,35.50,5.73,111,0.50,11.90,-2.90,28.41,2.30,0.00,18.43,67.09
326531,0.00,0.78,14.70,13.76,185,0.77,2209,0.00,35.50,5.65,111,0.50,11.90,-2.90,29.04,2.30,0.00,18.43,68.23
326850,0.00,0.78,14.70,13.84,185,0.76,2254,0.00,36.00,5.77,111,0.50,11.75,-2.90,28.51,2.30,0.00,18.43,67.84
327169,0.00,0.78,14.70,13.84,185,0.76,2250,0.00,36.00,5.73,111,0.50,11.90,-2.90,28.62,2.30,0.00,18.43,68.81
327488,0.78,0.78,14.70,13.76,185,0.78,2270,0.00,36.00,5.78,111,0.50,11.75,-2.90,28.62,2.30,0.00,18.43,67.52
327807,0.00,0.78,14.59,13.84,185,0.76,2273,0.00,36.00,5.82,111,0.50,11.75,-3.05,28.94,2.30,0.00,18.43,68.96
328124,0.00,0.78,14.70,13.84,185,0.78,2258,0.00,35.50,5.78,111,0.50,11.75,-3.05,29.27,2.32,0.00,18.43,67.97
328443,-0.78,0.78,14.59,13.84,185,0.76,2291,0.00,36.00,5.94,111,0.50,11.61,-3.05,29.48,2.32,0.00,18.43,68.06
328762,-0.78,0.78,14.70,13.68,185,0.76,2344,0.00,36.50,6.00,111,0.50,11.61,-3.19,29.17,2.32,0.00,18.43,70.59
329081,-0.78,0.78,14.70,13.84,185,0.76,2310,0.00,36.50,5.91,111,0.50,11.46,-3.19,29.48,2.32,0.00,18.43,70.00
329400,-0.78,0.78,14.59,13.76,185,0.76,2321,0.00,36.50,6.00,109,0.50,11.46,-3.19,29.82,2.32,0.00,18.43,70.67
329719,-0.78,0.78,14.59,13.76,187,0.77,2373,0.00,36.50,6.01,109,0.50,11.46,-3.34,29.61,2.32,0.00,18.43,69.21
330038,-0.78,0.78,14.70,13.92,187,0.76,2350,0.00,36.50,6.09,109,0.50,11.32,-3.34,30.14,2.34,0.00,18.43,70.14
330355,-1.56,0.78,14.70,13.84,187,0.75,2399,0.00,37.00,6.07,109,0.50,11.17,-3.63,29.09,2.32,0.00,18.04,70.24
330674,-0.78,0.78,14.70,13.84,187,0.74,2401,0.00,37.00,6.15,109,0.50,11.17,-3.63,29.63,2.32,0.00,18.04,68.93
330993,-0.78,0.78,14.70,13.84,187,0.73,2392,0.00,37.00,6.19,109,0.50,11.03,-3.77,29.32,2.32,0.00,17.65,71.34
331312,-1.56,0.78,14.59,13.68,187,0.70,2402,0.00,37.50,6.19,109,0.00,10.74,-3.92,28.59,2.30,0.00,17.25,70.19
331631,-0.78,0.78,14.70,13.76,187,0.70,2418,0.00,38.00,6.19,109,0.00,10.59,-4.21,28.28,2.30,0.00,16.86,68.37
331950,-0.78,0.78,14.70,13.84,187,0.69,2430,0.00,38.50,5.70,109,0.00,10.30,-4.35,27.77,2.30,0.00,16.86,69.91
332268,0.00,0.78,14.70,13.76,187,0.69,2436,0.00,38.50,5.72,109,0.00,10.30,-4.50,27.88,2.30,0.00,16.86,69.87
332587,0.00,0.78,14.70,13.84,187,0.68,2464,0.00,39.00,5.78,109,0.00,10.16,-4.50,27.98,2.28,0.00,16.86,70.81
332906,-0.78,0.78,14.59,13.76,187,0.62,2468,0.00,40.00,5.82,109,0.00,9.72,-4.93,25.99,2.24,0.00,15.69,68.42
333224,0.00,0.78,14.81,13.84,187,0.63,2452,0.00,40.50,5.83,109,0.00,9.58,-5.08,26.01,2.24,0.00,15.69,69.95
333542,1.56,0.78,14.70,13.76,187,0.59,2480,0.00,41.50,5.87,109,0.00,9.43,-5.22,25.24,2.22,0.00,15.69,68.76
333862,3.12,0.78,14.81,13.60,187,0.61,2495,0.00,41.50,5.81,109,0.00,9.43,-5.37,25.33,2.24,0.00,15.29,67.38
334180,3.12,0.78,14.59,13.76,187,0.61,2510,0.00,41.50,5.81,109,0.00,9.43,-5.37,25.24,2.24,0.00,15.29,67.63
334500,3.12,0.78,14.59,13.76,187,0.60,2482,0.00,41.50,5.82,109,0.00,9.29,-5.37,25.24,2.24,0.00,15.69,66.91
334818,3.91,0.78,14.81,13.76,187,0.61,2482,0.00,41.50,5.88,109,0.00,9.29,-5.37,25.05,2.24,0.00,15.69,69.35
335137,3.12,0.78,14.70,13.68,187,0.60,2519,0.00,42.00,5.85,109,0.00,9.29,-5.37,25.33,2.24,0.00,15.69,68.93
335457,3.12,0.78,14.70,13.76,187,0.60,2496,0.00,42.00,5.86,109,0.00,9.29,-5.37,25.24,2.22,0.00,15.69,67.09
335774,3.91,0.78,14.70,13.84,187,0.60,2495,0.00,42.00,5.90,109,0.00,9.29,-5.37,24.95,2.22,0.00,15.69,67.53
336094,3.91,0.78,14.70,13.60,187,0.61,2528,0.00,42.00,5.86,109,0.00,9.29,-5.51,24.86,2.24,0.00,15.69,68.87
336412,3.91,0.78,14.70,13.68,187,0.60,2511,0.00,42.00,5.89,109,0.00,9.29,-5.51,25.14,2.24,0.00,15.29,67.13
336731,3.12,0.78,14.59,13.76,187,0.59,2537,0.00,42.00,5.95,109,0.00,9.14,-5.51,25.14,2.22,0.00,15.29,68.85
337050,3.12,0.78,14.70,13.84,187,0.60,2550,0.00,42.50,5.91,109,0.00,9.14,-5.51,25.33,2.24,0.00,15.69,68.85
337368,3.91,0.78,14.70,13.84,187,0.60,2521,0.00,42.00,5.98,109,0.00,9.14,-5.66,25.33,2.24,0.00,15.29,68.63
337687,3.91,0.78,14.59,13.84,189,0.60,2550,0.00,42.50,5.93,109,0.00,9.14,-5.66,25.52,2.24,0.00,15.29,68.05
338005,3.91,0.78,14.70,13.76,189,0.59,2522,0.00,42.00,5.97,109,0.00,9.14,-5.66,24.95,2.22,0.00,15.29,68.18
338323,3.12,0.78,14.70,13.84,189,0.59,2559,0.00,42.50,5.95,109,0.00,9.00,-5.66,25.05,2.24,0.00,15.29,67.62
338641,3.91,0.78,14.70,13.68,189,0.59,2540,0.00,42.00,6.01,109,0.00,9.14,-5.66,25.43,2.24,0.00,15.29,68.80
338959,3.12,0.78,14.59,13.84,189,0.60,2564,0.00,42.50,5.97,109,0.00,9.00,-5.66,25.43,2.24,0.00,15.29,69.21
339278,3.91,0.78,14.70,13.76,189,0.59,2540,0.00,42.50,6.01,109,0.00,9.00,-5.66,25.24,2.24,0.00,15.29,70.14
339597,3.91,0.78,14.70,13.84,189,0.60,2570,0.00,42.50,5.95,108,0.00,9.00,-5.66,25.05,2.24,0.00,15.29,68.29
339915,4.69,0.78,14.70,13.76,189,0.59,2566,0.00,42.50,6.02,108,0.00,9.00,-5.66,24.95,2.22,0.00,15.29,69.19
340234,3.91,0.78,14.59,13.68,189,0.60,2538,0.00,42.50,5.96,108,0.00,9.00,-5.66,24.57,2.24,0.00,15.29,68.20
340554,4.69,0.78,14.70,13.76,189,0.59,2576,0.00,42.50,5.99,108,0.00,9.00,-5.66,25.04,2.22,0.00,15.29,69.68
340872,4.69,0.78,14.70,13.60,189,0.61,2534,0.00,42.00,6.00,108,0.00,9.29,-5.37,26.09,2.26,0.00,16.08,70.53
341191,4.69,0.78,14.59,13.76,189,0.65,2579,0.00,41.00,6.52,108,0.00,9.72,-4.93,27.75,2.30,0.00,16.86,70.60
341510,3.91,0.78,14.47,13.76,189,0.64,2538,0.00,40.50,6.02,108,0.00,9.72,-4.93,27.43,2.30,0.00,16.86,69.14
341829,3.91,0.78,14.59,13.68,189,0.65,2549,0.00,40.50,5.98,108,0.00,9.72,-4.93,27.86,2.30,0.00,16.86,69.34
342147,0.00,0.78,13.78,13.84,189,0.24,2556,0.00,35.50,2.18,108,0.00,5.66,-9.14,10.54,1.70,0.00,7.45,47.74
342466,0.00,0.78,14.59,13.84,189,0.25,2477,0.00,25.00,2.11,108,0.00,4.79,-9.87,10.32,1.68,0.00,7.06,55.18
342785,0.00,0.78,15.27,13.76,189,0.28,2273,0.00,28.00,3.35,108,0.00,5.08,-9.72,10.49,1.68,0.00,7.84,59.07
343103,-2.34,0.78,14.59,13.68,189,0.71,1966,0.00,36.50,4.58,108,0.00,10.01,-4.64,23.17,2.18,0.00,15.29,70.34
343422,1.56,0.78,15.04,13.84,189,0.73,1918,0.00,34.50,4.91,108,0.00,11.32,-3.34,23.90,2.20,0.00,16.47,65.80
343741,8.59,0.78,15.04,13.76,189,0.72,1959,0.00,35.00,5.43,108,0.00,11.61,-3.19,23.17,2.18,0.00,16.47,64.74
344059,12.50,0.78,14.36,13.68,189,0.71,1967,0.00,35.50,5.43,108,0.00,11.61,-3.05,23.25,2.18,0.00,16.47,64.99
344378,8.59,0.78,14.13,13.76,189,0.71,1953,0.00,35.00,5.08,108,0.00,11.61,-3.05,23.26,2.18,0.00,16.47,63.80
344697,6.25,0.78,14.36,13.84,189,0.71,1969,0.00,35.50,4.97,108,0.00,11.61,-3.05,23.25,2.18,0.00,16.47,64.04
345016,4.69,0.78,14.47,13.84,189,0.70,1944,0.00,35.00,4.98,108,0.00,11.61,-3.05,23.00,2.18,0.00,16.47,63.23
345335,3.12,0.78,14.59,13.84,189,0.72,1970,0.00,35.50,5.04,108,0.00,11.61,-3.05,23.34,2.18,0.00,16.47,66.07
345653,3.12,0.78,14.59,13.68,189,0.71,1960,0.00,35.00,5.02,108,0.00,11.75,-3.05,23.53,2.18,0.00,16.47,65.36
345972,3.12,0.78,14.70,13.76,189,0.70,1994,0.00,35.50,5.11,108,0.00,11.75,-3.05,23.44,2.18,0.00,16.47,63.39
346291,2.34,0.78,14.70,13.84,189,0.70,1964,0.00,35.50,5.03,108,0.00,11.61,-3.05,23.27,2.20,0.00,16.47,63.83
346610,2.34,0.78,14.70,13.92,189,0.72,1984,0.00,35.50,5.08,108,0.00,11.61,-3.05,23.62,2.18,0.00,16.47,64.60
346928,3.12,0.78,14.70,13.84,189,0.71,1975,0.00,35.50,5.06,108,0.00,11.61,-3.05,23.35,2.18,0.00,16.47,63.53
347249,3.12,0.78,14.70,13.76,189,0.71,2004,0.00,36.00,5.05,109,0.00,11.61,-3.05,23.90,2.20,0.00,17.25,65.17
