Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
564670,-3.91,0.00,14.59,13.92,198,0.31,1902,0.00,34.00,3.19,109,0.00,5.80,-8.85,10.53,1.66,0.00,7.45,59.28
564989,-3.91,0.00,14.59,13.84,198,0.35,1874,0.00,33.50,3.16,109,0.00,5.80,-8.85,10.83,1.68,0.00,7.45,63.02
565308,-3.91,0.00,14.59,13.92,198,0.34,1884,0.00,33.00,3.19,109,0.00,5.80,-8.85,10.41,1.66,0.00,7.45,61.08
565626,-3.12,0.00,14.59,13.84,198,0.35,1896,0.00,33.50,3.20,109,0.00,5.80,-8.85,10.73,1.68,0.00,7.45,62.13
565945,-3.12,0.00,14.59,13.76,198,0.35,1910,0.00,34.00,3.24,109,0.00,5.80,-8.85,10.69,1.68,0.00,7.45,61.73
566264,-2.34,0.00,14.70,13.68,198,0.34,1904,0.00,33.50,3.22,109,0.00,5.95,-8.71,10.73,1.68,0.00,7.45,59.49
566582,-2.34,0.00,14.59,13.84,198,0.34,1892,0.00,33.50,3.18,109,0.00,5.80,-8.85,10.64,1.66,0.00,7.45,61.70
566900,-2.34,0.00,14.59,13.84,198,0.35,1878,0.00,33.50,3.17,109,0.00,5.80,-8.85,10.65,1.66,0.00,7.45,61.24
567219,-2.34,0.00,14.59,13.84,198,0.34,1890,0.00,33.50,3.19,109,0.00,5.80,-8.85,10.55,1.68,0.00,7.45,61.06
567538,-2.34,0.00,14.59,13.92,198,0.34,1908,0.00,33.50,3.22,109,0.00,5.95,-8.71,10.77,1.68,0.00,7.45,60.54
567857,-2.34,0.00,14.59,13.92,198,0.34,1912,0.00,34.00,3.22,109,0.00,5.80,-8.85,10.60,1.66,0.00,7.45,61.09
568176,-2.34,0.00,14.59,13.84,198,0.35,1912,0.00,34.00,3.23,109,0.00,5.80,-8.85,11.98,1.86,0.00,10.20,62.46
568495,-17.97,-0.78,12.98,13.84,198,0.29,1890,0.00,33.50,2.79,109,0.00,6.09,-8.42,9.44,1.64,0.00,7.06,48.80
568813,-14.06,0.00,14.47,13.76,198,0.40,1929,0.00,35.00,3.26,109,0.00,6.38,-8.42,12.90,1.80,0.00,9.02,67.09
569132,-10.16,0.00,15.04,13.76,198,0.39,1921,0.00,35.50,3.23,109,0.00,6.53,-8.13,12.08,1.74,0.00,8.63,61.23
569451,-3.12,0.00,15.50,13.68,198,0.38,1892,0.00,35.00,3.23,109,0.00,6.53,-8.13,11.70,1.72,0.00,8.24,59.51
569770,0.00,0.00,15.04,13.68,198,0.35,1888,0.00,34.50,3.22,109,0.00,6.09,-8.56,10.88,1.68,0.00,7.84,59.94
570089,0.78,-0.78,14.70,13.76,198,0.30,1868,0.00,33.00,2.79,109,0.00,5.51,-9.14,9.41,1.58,0.00,6.27,56.97
570408,-2.34,-0.78,14.24,13.84,198,0.30,1860,0.00,32.50,2.78,109,0.00,5.37,-9.43,9.55,1.60,0.00,6.27,62.28
570727,-1.56,-0.78,14.47,13.68,198,0.31,1850,0.00,32.50,2.76,109,0.00,5.37,-9.29,9.61,1.60,0.00,6.27,61.08
571045,-2.34,-0.78,14.47,13.76,198,0.31,1860,0.00,32.00,2.74,109,0.00,5.37,-9.29,9.69,1.62,0.00,6.67,61.22
571364,-2.34,0.00,14.59,13.92,198,0.32,1862,0.00,33.00,3.18,109,0.00,5.66,-9.00,10.14,1.64,0.00,7.06,62.81
571683,-0.78,0.00,14.70,13.68,198,0.33,1868,0.00,33.00,3.19,109,0.00,5.80,-8.85,10.35,1.66,0.00,7.06,62.38
572002,0.00,-0.78,14.70,13.84,198,0.32,1835,0.00,33.00,3.13,109,0.00,5.80,-8.85,9.92,1.62,0.00,7.06,58.71
572320,0.78,-0.78,14.70,13.84,198,0.33,1847,0.00,33.00,3.15,109,0.00,5.80,-8.85,9.53,1.56,0.00,5.88,56.13
572640,-0.78,-0.78,14.47,13.84,198,0.29,1820,0.00,31.50,2.72,109,0.00,5.22,-9.43,8.65,1.52,0.00,5.49,57.39
572958,-3.12,-0.78,14.24,13.92,198,0.31,1792,0.00,31.50,2.70,109,0.00,5.22,-9.43,8.97,1.54,0.00,5.49,60.94
573277,-3.12,-0.78,14.47,13.84,198,0.33,1786,0.00,31.00,3.02,109,0.00,5.51,-9.29,9.76,1.62,0.00,6.27,64.47
573595,-2.34,0.00,14.59,13.92,198,0.35,1784,0.00,32.00,3.07,109,0.00,5.66,-9.00,10.73,1.68,0.00,7.84,67.53
573914,-10.94,-0.78,13.32,13.92,198,0.36,1790,0.00,32.50,2.67,109,0.00,6.09,-8.42,10.07,1.60,0.00,6.27,58.08
574233,-17.19,0.00,13.78,13.92,199,0.40,1746,0.00,32.00,2.61,109,0.00,6.24,-8.42,10.89,1.68,0.00,7.84,64.49
574552,-7.03,0.00,15.16,13.76,199,0.37,1751,0.00,32.50,3.01,108,0.00,6.24,-8.42,11.15,1.72,0.00,8.24,63.97
574871,-0.78,0.00,15.50,14.00,199,0.35,1744,0.00,31.50,2.98,108,0.00,6.09,-8.56,11.20,1.76,0.00,9.02,68.01
575189,-11.72,-0.78,13.21,13.76,199,0.34,1757,0.00,31.50,2.60,108,0.00,6.09,-8.56,9.70,1.62,0.00,6.67,57.13
575508,-4.69,-0.78,15.04,13.92,199,0.36,1720,0.00,30.50,2.94,108,0.00,5.80,-8.85,9.97,1.64,0.00,7.06,60.64
575827,-0.78,0.00,15.16,13.68,199,0.38,1713,0.00,31.50,2.97,108,0.00,6.09,-8.56,11.09,1.68,0.00,7.84,66.47
576145,3.91,0.00,15.16,14.00,199,0.43,1722,0.00,32.00,2.94,108,0.00,6.67,-7.98,12.68,1.76,0.00,8.63,70.60
576465,9.38,0.00,15.27,13.76,199,0.51,1746,0.00,32.50,3.71,108,0.00,7.84,-6.82,15.52,1.92,0.00,11.37,69.11
576783,13.28,0.00,15.16,13.92,199,0.52,1781,0.00,34.00,3.80,108,0.00,8.56,-6.09,15.38,1.90,0.00,10.98,63.75
577102,14.84,0.00,14.81,13.84,199,0.50,1847,0.00,35.00,3.87,108,0.00,8.42,-6.24,15.21,1.90,0.00,10.98,60.96
577421,15.62,0.00,14.70,13.84,199,0.48,1883,0.00,36.00,4.02,108,0.00,8.27,-6.38,15.27,1.90,0.00,10.98,64.48
577739,14.84,0.00,14.36,13.92,199,0.42,1906,0.00,36.00,3.66,109,0.00,7.25,-7.40,13.05,1.80,0.00,9.41,59.09
578058,14.06,0.00,14.36,13.92,199,0.32,1943,0.00,35.00,3.26,109,0.00,6.38,-8.27,9.74,1.68,0.00,7.84,52.47
578377,0.78,0.00,13.09,13.92,199,0.40,1925,0.00,35.00,3.25,109,0.00,6.38,-8.27,12.01,1.72,0.00,7.84,64.59
578695,2.34,0.00,14.36,13.92,199,0.34,1918,0.00,34.00,3.27,109,0.00,5.95,-8.71,10.50,1.68,0.00,7.45,55.22
579013,0.00,0.00,14.24,13.84,199,0.34,1905,0.00,34.50,3.28,109,0.00,5.95,-8.71,10.84,1.68,0.00,7.84,60.55
579331,-0.78,0.00,14.47,13.68,199,0.34,1952,0.00,35.00,3.33,109,0.00,6.09,-8.71,11.64,1.72,0.00,8.24,63.40
579651,0.00,0.00,14.70,13.92,199,0.35,1948,0.00,35.00,3.29,109,0.00,6.09,-8.56,11.16,1.70,0.00,7.84,59.34
579969,0.78,-0.78,14.59,13.84,199,0.32,1923,0.00,34.00,3.28,109,0.00,5.80,-8.85,9.86,1.62,0.00,6.67,54.94
580288,-1.56,-0.78,14.36,13.92,199,0.30,1908,0.00,33.00,2.89,109,0.00,5.37,-9.29,9.43,1.58,0.00,5.88,58.94
580607,-3.12,-0.78,14.36,13.76,199,0.29,1896,0.00,33.00,2.86,109,0.00,5.08,-9.58,9.36,1.58,0.00,6.27,59.78
580925,-3.12,0.00,14.47,13.92,199,0.32,1906,0.00,33.00,2.85,109,0.00,5.37,-9.29,10.26,1.66,0.00,7.06,63.04
581244,-0.78,0.00,14.81,13.84,199,0.33,1898,0.00,33.50,3.24,109,0.00,5.66,-9.00,10.41,1.66,0.00,7.06,61.44
581562,-0.78,0.00,14.59,13.92,199,0.33,1914,0.00,33.50,3.27,109,0.00,5.66,-9.00,10.54,1.76,0.00,8.63,62.02
581881,-5.47,-0.78,13.55,13.84,199,0.26,1902,0.00,32.50,2.81,109,0.00,5.37,-9.29,8.04,1.52,0.00,5.49,50.31
582199,-6.25,-0.78,14.13,13.92,199,0.27,1878,0.00,31.50,2.80,109,0.00,5.08,-9.72,8.52,1.56,0.00,5.88,58.19
582519,-8.59,-0.78,14.13,13.92,199,0.27,1858,0.00,31.50,2.78,109,0.00,4.93,-9.72,8.46,1.54,0.00,5.49,60.83
582837,-11.72,-0.78,14.24,13.76,199,0.31,1838,0.00,32.00,2.78,109,0.00,5.37,-9.43,9.61,1.64,0.00,7.06,62.72
583156,-8.59,0.00,14.81,13.84,199,0.34,1829,0.00,32.00,3.12,109,0.00,5.80,-8.85,11.58,1.76,0.00,8.63,65.87
583475,-14.06,0.00,13.44,13.68,199,0.36,1841,0.00,33.50,3.13,109,0.00,6.53,-8.13,10.73,1.68,0.00,7.84,57.44
583793,-4.69,0.00,15.39,13.92,199,0.39,1851,0.00,34.00,3.16,109,0.00,6.53,-8.13,11.35,1.70,0.00,8.24,60.29
584112,0.00,0.00,15.27,13.68,199,0.38,1827,0.00,34.00,3.16,109,0.00,6.53,-8.27,11.47,1.72,0.00,8.24,61.58
584431,3.91,0.00,15.04,13.92,199,0.39,1861,0.00,34.00,3.20,109,0.00,6.53,-8.13,11.57,1.72,0.00,8.63,58.59
584750,6.25,0.00,14.93,13.76,199,0.40,1847,0.00,34.00,3.15,109,0.00,6.53,-8.13,11.63,1.74,0.00,8.63,59.68
585068,7.03,-0.78,14.70,13.76,199,0.30,1852,0.00,32.00,3.12,109,0.00,5.66,-9.00,9.22,1.58,0.00,6.27,55.51
585387,2.34,-0.78,14.13,13.84,199,0.31,1860,0.00,32.00,2.74,109,0.00,5.51,-9.14,9.66,1.62,0.00,6.27,58.56
585706,0.00,-0.78,14.13,13.92,199,0.31,1868,0.00,32.50,2.79,109,0.00,5.37,-9.29,9.77,1.60,0.00,6.27,63.71
586025,0.00,-0.78,14.47,13.84,199,0.32,1844,0.00,32.50,2.78,109,0.00,5.51,-9.14,9.85,1.62,0.00,6.27,60.97
586343,0.00,0.00,14.59,13.84,199,0.33,1822,0.00,32.00,3.11,109,0.00,5.66,-9.00,10.10,1.64,0.00,7.06,62.72
586662,1.56,0.00,14.70,13.68,199,0.34,1853,0.00,32.50,3.13,109,0.00,5.66,-9.00,10.40,1.64,0.00,7.06,62.38
586981,1.56,0.00,14.59,13.92,199,0.34,1837,0.00,33.00,3.14,109,0.00,5.80,-8.85,10.86,1.68,0.00,7.84,62.77
587300,3.91,0.00,14.81,13.84,199,0.35,1841,0.00,34.00,3.14,109,0.00,6.09,-8.56,11.14,1.70,0.00,7.84,62.05
587619,-5.47,0.00,13.78,13.84,199,0.43,1772,0.00,33.50,3.02,109,0.00,6.82,-7.84,12.78,1.78,0.00,9.02,66.74
587938,7.03,0.00,15.27,13.92,199,0.43,1811,0.00,33.50,3.07,109,0.00,6.96,-7.84,12.62,1.78,0.00,9.02,64.27
588257,11.72,0.00,15.27,13.84,199,0.47,1876,0.00,35.00,3.60,109,0.00,7.40,-7.25,14.26,1.86,0.00,9.80,66.33
588576,14.84,0.00,15.04,13.84,199,0.46,1872,0.00,36.00,3.61,109,0.00,7.55,-7.11,14.53,1.84,0.00,9.80,64.93
588895,16.41,0.00,14.70,13.76,199,0.41,1864,0.00,35.50,3.64,109,0.00,7.40,-7.11,12.63,1.76,0.00,9.02,58.39
589213,15.62,0.00,14.47,13.92,199,0.38,1967,0.00,36.50,3.78,109,0.00,6.82,-7.84,12.67,1.78,0.00,9.02,61.74
589532,13.28,0.00,14.36,13.76,199,0.40,1949,0.00,36.00,3.69,109,0.00,6.82,-7.84,12.63,1.78,0.00,9.02,60.98
589850,11.72,0.00,14.36,13.92,201,0.35,1954,0.00,35.50,3.36,109,0.00,6.38,-8.27,11.50,1.72,0.00,8.24,58.18
590170,6.25,0.00,14.01,13.84,201,0.36,1984,0.00,36.00,3.39,109,0.00,6.24,-8.42,11.70,1.72,0.00,8.24,61.23
590488,3.91,0.00,14.24,13.92,201,0.32,1979,0.00,35.00,3.38,109,0.00,5.95,-8.71,10.40,1.66,0.00,7.06,54.08
590807,-2.34,0.00,13.90,13.84,201,0.30,2005,0.00,34.50,2.96,109,0.00,5.51,-9.14,9.93,1.64,0.00,7.06,57.39
591125,-7.03,-0.78,13.90,13.92,201,0.28,1953,0.00,33.00,2.92,109,0.00,5.08,-9.58,9.17,1.58,0.00,5.88,58.72
591444,-9.38,0.00,14.24,13.84,201,0.33,1976,0.00,34.50,2.95,109,0.00,5.51,-9.14,10.71,1.68,0.00,7.45,61.57
591763,-7.81,0.00,14.70,13.76,201,0.32,1948,0.00,34.00,2.91,109,0.00,5.66,-9.00,10.54,1.66,0.00,7.45,59.56
592081,-6.25,0.00,14.70,13.84,201,0.32,1908,0.00,34.00,2.88,109,0.00,5.66,-9.00,10.44,1.66,0.00,7.45,60.32
592400,-6.25,0.00,14.70,13.92,201,0.33,1945,0.00,34.50,3.28,109,0.00,5.66,-9.00,10.50,1.66,0.00,7.45,60.06
592719,-5.47,-0.78,14.70,13.68,201,0.29,1920,0.00,33.00,2.87,109,0.00,5.37,-9.29,9.24,1.56,0.00,5.88,56.38
593038,-7.81,-0.78,14.24,13.92,201,0.30,1890,0.00,32.50,2.82,109,0.00,5.22,-9.58,9.48,1.58,0.00,6.27,62.28
593357,-7.81,-0.78,14.47,13.92,201,0.30,1890,0.00,33.00,2.85,109,0.00,5.22,-9.58,9.39,1.58,0.00,6.27,61.84
593676,-9.38,0.00,14.59,14.00,201,0.35,1879,0.00,33.50,3.26,109,0.00,5.66,-9.00,10.29,1.62,0.00,6.27,64.27
593995,-17.97,-0.78,13.32,13.92,201,0.30,1808,0.00,31.50,2.72,109,0.00,5.37,-9.29,8.97,1.56,0.00,5.88,58.96
594313,-13.28,0.00,15.04,13.76,201,0.31,1850,0.00,32.00,3.16,109,0.00,5.37,-9.43,10.66,1.70,0.00,7.84,66.81
594631,-25.00,0.00,13.09,13.84,201,0.36,1804,0.00,32.00,2.67,108,0.00,5.95,-8.71,10.41,1.66,0.00,7.45,61.88
594950,-11.72,0.00,15.85,13.92,201,0.35,1850,0.00,33.00,2.76,108,0.00,5.80,-9.00,10.85,1.68,0.00,7.45,64.12
595269,-3.91,0.00,15.73,13.84,201,0.36,1787,0.00,32.50,3.10,108,0.00,5.95,-8.71,10.82,1.66,0.00,7.45,65.24
595588,-0.78,0.00,15.04,13.84,201,0.35,1805,0.00,31.50,3.06,108,0.00,5.80,-8.85,10.35,1.64,0.00,7.06,61.98
595907,1.56,0.00,14.93,13.92,201,0.33,1818,0.00,32.00,3.10,108,0.00,5.95,-8.85,10.30,1.64,0.00,7.06,61.75
596225,3.91,0.00,14.81,13.84,201,0.37,1803,0.00,33.00,3.12,108,0.00,6.09,-8.71,11.01,1.68,0.00,7.84,62.99
596545,5.47,0.00,14.70,13.68,201,0.37,1826,0.00,32.50,3.09,108,0.00,6.09,-8.56,10.91,1.68,0.00,7.84,61.85
596863,3.12,0.00,14.70,13.60,201,0.41,1849,0.00,34.50,3.16,108,0.00,6.67,-8.13,12.68,1.78,0.00,9.02,65.40
597182,2.34,0.00,14.47,13.92,201,0.41,1807,0.00,34.00,3.08,108,0.00,6.96,-7.69,12.72,1.78,0.00,9.02,64.03
597500,8.59,0.00,15.27,13.76,201,0.42,1840,0.00,34.00,3.12,108,0.00,6.96,-7.69,12.77,1.76,0.00,9.02,61.90
597819,10.94,0.00,14.93,13.68,201,0.42,1845,0.00,34.50,3.15,108,0.00,6.96,-7.69,12.67,1.76,0.00,9.02,61.55
598136,13.28,0.00,14.93,13.76,201,0.40,1842,0.00,35.00,3.57,108,0.00,6.96,-7.69,12.67,1.76,0.00,9.02,61.10
598455,14.84,0.00,14.70,13.84,201,0.41,1840,0.00,34.50,3.53,108,0.00,6.82,-7.84,12.48,1.76,0.00,8.63,63.56
598774,14.84,0.00,14.47,13.68,201,0.41,1880,0.00,35.00,3.21,108,0.00,6.67,-7.98,12.28,1.76,0.00,8.63,61.87
599094,14.84,0.00,14.59,13.84,201,0.38,1902,0.00,35.50,3.25,108,0.00,6.67,-7.98,12.33,1.76,0.00,8.63,61.28
599412,14.06,0.00,14.59,13.84,201,0.40,1888,0.00,35.50,3.63,108,0.00,6.67,-7.98,12.47,1.76,0.00,8.63,58.71
599730,12.50,0.00,14.36,13.92,201,0.40,1869,0.00,35.00,3.59,108,0.00,6.67,-7.98,12.53,1.76,0.00,8.63,63.12
600050,10.16,0.00,14.36,13.84,201,0.39,1888,0.00,35.50,3.25,108,0.00,6.67,-7.98,12.47,1.76,0.00,8.63,61.09
600368,8.59,0.00,14.47,13.68,201,0.39,1920,0.00,35.50,3.28,108,0.00,6.67,-7.98,12.48,1.76,0.00,8.63,61.62
600687,7.03,0.00,14.47,13.84,201,0.38,1948,0.00,36.00,3.30,108,0.00,6.67,-7.98,12.42,1.76,0.00,8.63,59.49
601005,4.69,0.00,14.36,13.76,201,0.37,1937,0.00,35.50,3.31,108,0.00,6.67,-7.98,12.37,1.76,0.00,8.63,59.47
601324,2.34,0.00,14.36,13.84,201,0.34,1947,0.00,35.50,3.36,108,0.00,6.24,-8.42,10.91,1.68,0.00,7.84,56.78
601642,-1.56,0.00,14.13,13.92,201,0.32,1966,0.00,34.50,3.30,108,0.00,5.80,-8.85,10.43,1.66,0.00,7.06,57.07
601962,-5.47,0.00,14.13,13.92,201,0.31,1926,0.00,34.00,3.29,108,0.00,5.66,-9.00,10.35,1.66,0.00,7.45,60.14
602281,-8.59,-0.78,14.24,13.84,201,0.29,1939,0.00,33.50,2.90,108,0.00,5.37,-9.29,9.46,1.60,0.00,6.27,57.41
602599,-12.50,-0.78,14.13,13.92,201,0.29,1924,0.00,33.00,2.85,108,0.00,5.22,-9.43,9.45,1.58,0.00,5.88,60.56
602919,-14.06,-0.78,14.36,13.76,201,0.30,1908,0.00,32.50,2.82,109,0.00,5.08,-9.58,9.42,1.58,0.00,5.88,61.09
603237,-14.06,-0.78,14.59,13.60,201,0.29,1886,0.00,32.00,2.82,109,0.00,5.22,-9.58,9.32,1.58,0.00,5.88,60.45
603556,-14.06,-0.78,14.70,13.76,201,0.30,1877,0.00,32.00,2.78,109,0.00,5.22,-9.43,9.36,1.58,0.00,6.27,60.14
603873,-12.50,-0.78,14.70,13.68,201,0.30,1871,0.00,32.00,2.76,109,0.00,5.22,-9.43,9.36,1.58,0.00,5.88,60.09
604193,-11.72,-0.78,14.70,13.84,201,0.30,1868,0.00,32.00,2.75,109,0.00,5.22,-9.43,9.30,1.56,0.00,6.27,59.41
604511,-10.94,-0.78,14.59,13.84,201,0.31,1842,0.00,32.00,2.75,109,0.00,5.22,-9.43,9.31,1.58,0.00,6.27,61.48
604831,-9.38,-0.78,14.81,13.84,201,0.30,1815,0.00,31.50,2.74,109,0.00,5.22,-9.43,9.27,1.58,0.00,6.27,61.80
605149,-7.81,-0.78,14.70,13.60,201,0.31,1792,0.00,31.50,2.68,109,0.00,5.37,-9.29,9.51,1.60,0.00,6.27,61.79
605468,-6.25,-0.78,14.81,13.92,201,0.32,1815,0.00,32.00,2.71,109,0.00,5.51,-9.14,9.73,1.62,0.00,6.67,61.23
605786,-3.91,0.00,14.93,13.92,201,0.36,1786,0.00,31.50,3.05,109,0.00,5.80,-8.85,10.40,1.64,0.00,7.06,61.23
606105,-0.78,0.00,15.04,13.76,201,0.43,1812,0.00,33.50,3.48,109,0.00,6.67,-8.13,13.75,1.84,0.00,9.80,74.55
606424,-3.12,-0.78,14.13,13.68,201,0.38,1806,0.00,34.00,3.08,109,0.00,6.82,-7.84,10.13,1.62,0.00,6.67,54.52
606742,-4.69,0.00,14.47,13.92,201,0.39,1819,0.00,33.50,3.10,109,0.00,6.82,-7.98,12.02,1.74,0.00,8.63,64.63
607061,3.12,0.00,15.27,13.84,201,0.40,1804,0.00,33.50,3.08,109,0.00,6.67,-7.98,12.03,1.74,0.00,8.63,60.47
607380,7.03,0.00,15.16,13.84,201,0.42,1814,0.00,34.00,3.10,109,0.00,6.82,-7.84,12.36,1.76,0.00,8.63,63.23
607699,10.16,0.00,15.04,13.68,201,0.40,1842,0.00,35.00,3.17,109,0.00,6.82,-7.84,12.17,1.76,0.00,8.63,61.41
608017,10.94,0.00,14.70,13.84,201,0.41,1866,0.00,35.00,3.18,109,0.00,6.82,-7.84,12.32,1.78,0.00,9.02,60.87
608336,11.72,-0.78,14.70,13.60,201,0.29,1856,0.00,32.50,3.17,109,0.00,5.66,-9.00,8.57,1.54,0.00,5.88,51.51
608655,7.03,-0.78,14.13,13.76,201,0.31,1875,0.00,32.00,3.17,109,0.00,5.37,-9.29,9.48,1.60,0.00,6.27,59.94
608973,2.34,-0.78,13.90,13.76,201,0.33,1844,0.00,32.00,3.12,109,0.00,5.51,-9.14,9.94,1.62,0.00,7.06,62.21
609292,0.78,-0.78,14.24,13.84,201,0.31,1847,0.00,32.50,3.15,109,0.00,5.66,-9.00,10.00,1.64,0.00,6.67,60.05
609610,-1.56,-0.78,14.36,13.60,201,0.32,1824,0.00,32.00,3.15,109,0.00,5.66,-9.00,9.91,1.64,0.00,6.67,60.69
609930,-0.78,0.00,14.59,13.84,201,0.35,1820,0.00,32.50,3.15,109,0.00,5.80,-8.85,10.59,1.68,0.00,7.45,63.42
610248,0.78,0.00,14.70,13.44,201,0.36,1831,0.00,33.00,3.13,109,0.00,5.95,-8.56,10.95,1.72,0.00,8.63,58.70
610567,-10.16,0.00,13.32,13.76,201,0.40,1836,0.00,34.00,3.11,109,0.00,6.67,-7.98,12.48,1.76,0.00,8.63,63.34
610886,0.78,0.00,15.27,13.76,201,0.42,1846,0.00,34.00,3.15,109,0.00,6.82,-7.84,12.58,1.76,0.00,8.63,63.22
611204,5.47,0.00,15.27,13.76,201,0.40,1836,0.00,35.00,3.14,109,0.00,6.82,-7.98,12.53,1.78,0.00,9.02,62.41
611524,8.59,0.00,14.93,13.84,201,0.42,1824,0.00,34.50,3.11,109,0.00,6.82,-7.84,12.43,1.76,0.00,8.63,60.56
611842,10.94,0.00,14.81,13.60,201,0.44,1845,0.00,34.50,3.54,109,0.00,6.96,-7.69,13.31,1.80,0.00,9.41,65.65
612162,12.50,0.00,14.81,13.68,201,0.42,1890,0.00,35.50,3.63,109,0.00,7.11,-7.55,13.10,1.80,0.00,9.02,61.69
612480,12.50,0.00,14.59,13.68,201,0.34,1870,0.00,34.50,3.19,109,0.00,6.38,-8.13,10.17,1.60,0.00,6.67,53.68
612800,8.59,-0.78,14.13,13.76,201,0.31,1902,0.00,33.00,3.25,109,0.00,5.51,-9.14,9.58,1.60,0.00,6.27,55.46
613118,1.56,-0.78,13.67,13.92,201,0.31,1910,0.00,33.00,2.88,109,0.00,5.37,-9.29,9.06,1.58,0.00,5.88,55.15
613436,-4.69,-0.78,13.78,13.84,201,0.28,1874,0.00,32.00,2.82,109,0.00,5.08,-9.58,8.76,1.56,0.00,5.88,58.53
613755,-10.16,-0.78,13.78,13.84,201,0.28,1873,0.00,31.50,2.82,109,0.00,5.08,-9.58,8.81,1.56,0.00,5.88,58.99
614074,-11.72,-0.78,14.36,13.84,201,0.30,1845,0.00,31.50,2.75,109,0.00,5.08,-9.58,8.92,1.56,0.00,5.88,58.08
614392,-11.72,-0.78,14.47,13.68,201,0.29,1850,0.00,31.50,2.73,109,0.00,5.08,-9.58,9.03,1.56,0.00,5.88,60.81
614711,-11.72,-0.78,14.59,13.84,201,0.30,1820,0.00,31.00,2.72,109,0.00,5.08,-9.58,8.90,1.54,0.00,5.88,61.20
615030,-10.94,-0.78,14.70,13.84,201,0.29,1787,0.00,31.00,2.67,111,0.00,5.08,-9.58,8.98,1.60,0.00,6.27,62.02
615349,-7.81,0.00,14.81,13.84,201,0.36,1810,0.00,32.50,3.09,111,0.00,5.95,-8.71,10.77,1.66,0.00,7.45,63.17
615667,-4.69,0.00,15.04,13.76,201,0.37,1782,0.00,32.50,3.04,111,0.00,6.09,-8.56,10.50,1.66,0.00,7.45,61.70
615986,-1.56,0.00,15.04,13.84,201,0.34,1793,0.00,32.50,3.06,111,0.00,6.09,-8.56,10.72,1.66,0.00,7.45,63.64
616305,0.78,0.00,14.93,13.68,201,0.36,1753,0.00,32.00,2.99,111,0.00,6.09,-8.56,10.59,1.66,0.00,7.45,59.98
616624,1.56,0.00,14.70,13.52,199,0.35,1746,0.00,32.00,3.01,111,0.00,6.09,-8.56,10.49,1.68,0.00,7.45,61.39
616942,2.34,0.00,14.70,13.68,199,0.36,1782,0.00,32.00,3.01,111,0.00,6.09,-8.56,10.58,1.66,0.00,7.45,61.72
617260,3.12,0.00,14.59,13.84,199,0.35,1774,0.00,32.50,3.06,111,0.00,6.09,-8.56,10.64,1.66,0.00,7.45,62.53
617580,3.12,0.00,14.59,13.76,199,0.37,1784,0.00,33.00,3.04,111,0.00,6.38,-8.42,11.33,1.72,0.00,8.24,64.83
617898,0.00,0.00,14.01,13.84,199,0.43,1731,0.00,33.00,2.95,111,0.00,6.82,-7.98,12.09,1.74,0.00,8.63,63.46
618217,1.56,0.00,14.81,13.84,199,0.51,1739,0.00,33.50,3.71,111,0.00,7.84,-6.96,15.58,1.92,0.00,10.98,72.46
618536,4.69,0.00,14.93,13.84,199,0.56,1812,0.00,34.00,3.87,111,0.00,8.85,-5.80,16.59,1.92,0.00,11.76,67.52
618855,7.03,0.00,15.04,13.68,199,0.36,1864,0.00,35.00,3.15,111,0.00,7.69,-6.82,10.57,1.66,0.00,7.84,47.15
619174,5.47,-0.78,14.47,13.76,199,0.32,1849,0.00,32.50,3.14,113,0.00,6.09,-8.56,9.92,1.64,0.00,7.06,54.83
619492,1.56,0.00,14.13,13.76,199,0.32,1855,0.00,33.00,3.14,113,0.00,5.80,-8.85,10.52,1.68,0.00,7.45,63.37
619812,-0.78,0.00,14.24,13.68,198,0.35,1852,0.00,33.50,3.16,113,0.00,5.95,-8.71,10.80,1.68,0.00,7.45,64.36
620130,-2.34,0.00,14.36,13.68,198,0.34,1834,0.00,33.50,3.14,113,0.00,6.09,-8.71,10.59,1.66,0.00,7.45,61.61
620450,-5.47,0.00,14.47,13.84,198,0.46,1870,0.00,35.00,3.19,113,0.00,6.82,-7.84,12.48,1.74,0.00,8.24,65.90
620768,-24.22,0.00,12.40,13.60,198,0.36,1796,0.00,33.50,2.64,113,0.00,7.11,-7.40,10.76,1.68,0.00,7.84,51.84
621086,-21.09,0.00,14.13,13.68,198,0.34,1861,0.00,33.00,2.78,113,0.00,6.09,-8.42,10.30,1.82,0.00,9.02,56.84
621406,-10.94,0.00,13.55,13.68,198,0.60,1822,0.00,35.50,3.59,113,0.00,9.00,-5.66,17.57,1.98,0.00,12.16,70.60
621724,0.00,0.00,15.73,13.76,198,0.55,1847,0.00,37.00,3.99,113,0.00,9.00,-5.80,17.84,2.00,0.00,12.55,66.24
