Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
174021,40.47,4.31,0.00,1.42,5.31,-8.42,6.24,0.00,79,2.09,15.50,0.00,1228,0.25,180,13.84,14.70,10.16,25.00
174338,40.10,4.31,0.00,1.40,5.15,-8.56,6.24,0.00,79,2.10,16.50,0.00,1230,0.25,180,13.92,14.70,9.38,25.00
174657,40.76,4.31,0.00,1.38,4.88,-8.56,6.09,0.00,79,2.05,18.50,0.00,1202,0.24,180,13.92,14.70,7.81,25.00
174976,39.93,3.92,0.00,1.38,4.91,-8.42,6.24,0.00,79,2.01,20.50,0.00,1169,0.25,180,14.00,14.70,7.03,25.00
175295,37.53,3.92,0.00,1.36,4.53,-8.56,6.24,0.00,79,1.99,19.50,0.00,1167,0.23,180,13.92,14.81,6.25,25.00
175615,38.80,3.92,0.00,1.36,4.56,-8.42,6.24,0.00,79,1.94,20.00,0.00,1138,0.24,180,13.92,14.93,5.47,25.00
175933,35.75,3.92,0.00,1.32,4.20,-8.42,6.24,0.00,79,1.94,20.00,0.00,1135,0.23,180,13.92,15.04,4.69,25.00
176252,35.44,3.53,0.00,1.30,4.02,-8.56,6.24,0.00,79,1.64,21.50,0.00,1085,0.22,180,13.92,15.04,3.91,25.00
176570,36.52,3.53,0.00,1.30,3.94,-8.42,6.24,0.00,79,1.78,23.00,0.00,1045,0.23,180,14.00,15.04,3.91,25.00
176890,38.13,3.53,0.00,1.30,3.94,-8.42,6.24,0.00,79,1.52,22.50,0.00,1015,0.24,180,13.92,15.16,3.12,25.00
177209,35.52,3.14,0.00,1.28,3.76,-8.27,6.38,0.00,79,1.65,23.00,0.00,992,0.23,180,13.92,15.39,3.12,25.00
177527,35.23,3.14,0.00,1.26,3.59,-8.27,6.38,0.00,79,1.44,23.00,0.00,962,0.22,180,13.92,15.50,0.78,25.00
177846,35.43,3.14,0.00,1.28,3.71,-8.13,6.53,0.00,79,1.57,23.00,0.00,917,0.24,181,13.84,15.73,0.78,25.00
178164,36.46,3.14,0.00,1.24,3.51,-7.98,6.67,0.00,79,1.30,23.00,0.00,872,0.24,181,13.84,15.85,0.78,25.00
178483,36.41,3.14,0.00,1.24,3.42,-7.69,6.96,0.00,79,1.36,23.00,0.00,800,0.26,181,13.84,15.96,0.78,25.00
178802,43.00,3.92,0.00,1.28,3.78,-6.96,7.55,0.00,79,1.17,23.00,0.00,685,0.33,181,14.00,16.31,0.78,25.00
179120,41.70,3.92,0.00,1.28,3.94,-6.09,8.56,0.00,79,1.13,23.00,0.00,660,0.36,181,14.00,16.65,0.78,25.00
179439,44.48,3.92,0.00,1.32,4.34,-5.22,9.29,0.00,79,1.15,23.00,0.00,596,0.44,181,13.68,17.00,0.78,25.00
179758,36.56,4.31,0.00,1.30,3.96,-4.35,10.30,0.00,79,1.29,20.50,0.00,670,0.38,181,13.92,17.46,0.78,25.00
180077,45.89,4.71,0.00,1.32,4.23,-4.50,10.16,0.00,79,1.27,22.50,0.00,546,0.46,181,13.52,17.57,0.78,25.00
180395,37.59,4.71,0.00,1.36,4.37,-3.77,10.88,0.00,79,1.34,17.50,0.00,626,0.44,181,13.68,17.80,0.78,25.00
180714,39.15,4.71,0.00,1.36,4.51,-3.92,10.74,0.00,79,1.29,17.50,0.00,672,0.42,181,13.92,18.03,0.78,25.00
181033,42.87,5.10,0.00,1.36,4.73,-3.92,10.74,0.00,79,1.37,16.50,0.00,643,0.46,181,13.92,17.80,0.78,25.00
181352,41.09,5.10,0.00,1.40,5.06,-4.06,10.59,0.00,79,1.42,14.50,0.00,664,0.45,181,13.84,17.92,0.78,25.00
181670,40.12,5.10,0.00,1.40,5.31,-4.21,10.59,0.00,79,1.55,12.00,0.00,724,0.43,181,14.00,17.34,0.78,25.00
181990,40.01,5.49,0.00,1.44,5.67,-4.21,10.45,0.00,79,1.58,11.50,0.00,774,0.44,181,13.92,17.34,0.78,25.00
182308,39.57,5.88,0.00,1.46,5.76,-4.21,10.45,0.00,79,1.67,11.00,0.00,806,0.43,181,13.92,17.57,0.78,25.00
182627,41.48,5.88,0.00,1.48,5.86,-4.64,10.01,0.00,79,1.80,11.00,0.00,824,0.44,181,13.84,16.88,2.34,25.00
182946,41.71,5.88,0.00,1.46,5.92,-5.08,9.72,0.00,79,1.97,11.00,0.00,914,0.39,181,13.92,16.65,3.91,25.00
183265,38.77,5.88,0.00,1.48,6.29,-5.66,9.14,0.00,79,2.01,11.00,0.00,1026,0.36,181,13.84,16.19,5.47,25.00
183584,41.05,5.88,0.00,1.50,6.54,-6.38,8.42,0.00,79,2.11,11.00,0.00,1116,0.35,181,13.92,15.73,7.03,25.00
183902,41.62,5.49,0.00,1.50,6.39,-6.82,7.84,0.00,79,2.18,11.00,0.00,1133,0.33,183,13.92,15.27,7.81,25.00
184221,41.70,5.49,0.00,1.50,6.39,-6.96,7.69,0.00,79,2.19,11.00,0.00,1143,0.34,183,13.92,15.16,9.38,25.00
184540,42.40,5.49,0.00,1.48,6.18,-7.25,7.40,0.00,79,2.24,11.00,0.00,1152,0.32,183,13.84,15.04,10.16,25.00
184859,42.69,5.10,0.00,1.46,6.05,-7.40,7.25,0.00,79,2.23,11.50,0.00,1160,0.32,183,13.92,14.93,10.94,25.00
185178,42.22,5.10,0.00,1.46,5.86,-7.55,7.11,0.00,79,2.00,12.50,0.00,1178,0.29,183,13.92,14.81,10.94,25.00
185497,40.79,5.10,0.00,1.44,5.60,-7.69,6.96,0.00,79,2.04,13.00,0.00,1197,0.28,183,13.92,14.81,11.72,25.00
185816,39.98,4.71,0.00,1.42,5.41,-7.98,6.67,0.00,79,2.09,14.50,0.00,1213,0.27,183,13.92,14.93,11.72,25.00
186135,39.66,4.31,0.00,1.42,5.28,-8.27,6.53,0.00,79,2.07,14.00,0.00,1232,0.26,183,13.92,14.81,10.16,25.00
186453,41.43,4.31,0.00,1.40,5.22,-8.42,6.38,0.00,79,2.05,16.50,0.00,1188,0.26,183,13.92,14.81,8.59,25.00
186772,40.44,4.31,0.00,1.40,5.03,-8.27,6.38,0.00,79,2.03,17.00,0.00,1188,0.25,183,13.92,14.81,7.81,25.00
187092,40.97,4.31,0.00,1.36,4.88,-8.42,6.24,0.00,79,1.95,17.50,0.00,1148,0.25,183,13.84,14.81,6.25,25.00
187410,39.41,3.92,0.00,1.36,4.73,-8.27,6.38,0.00,79,1.93,18.50,0.00,1135,0.24,183,14.00,14.93,5.47,25.00
187729,38.47,3.92,0.00,1.34,4.56,-8.27,6.38,0.00,79,1.90,18.50,0.00,1122,0.24,183,13.92,15.04,5.47,25.00
188047,37.55,3.92,0.00,1.32,4.40,-8.27,6.38,0.00,79,1.87,18.00,0.00,1105,0.23,183,13.92,15.04,4.69,25.00
188366,38.29,3.92,0.00,1.34,4.29,-8.27,6.38,0.00,79,1.82,20.50,0.00,1069,0.24,183,13.92,15.04,3.91,25.00
188685,36.29,3.53,0.00,1.32,4.18,-8.27,6.38,0.00,79,1.74,22.50,0.00,1019,0.25,183,13.92,15.27,3.12,25.00
189004,35.96,3.53,0.00,1.30,3.83,-8.27,6.38,0.00,79,1.74,23.00,0.00,1020,0.23,183,13.92,15.39,3.12,25.00
189322,36.95,3.14,0.00,1.28,3.78,-8.27,6.38,0.00,79,1.44,23.00,0.00,968,0.23,183,14.00,15.39,0.78,25.00
189641,35.60,3.14,0.00,1.28,3.83,-7.98,6.67,0.00,79,1.59,23.00,0.00,956,0.24,183,13.92,15.50,0.78,25.00
189960,35.60,3.14,0.00,1.26,3.63,-7.98,6.67,0.00,79,1.55,23.00,0.00,921,0.23,183,13.92,15.85,0.78,25.00
190279,36.25,3.14,0.00,1.26,3.59,-7.84,6.82,0.00,79,1.44,23.00,0.00,842,0.25,183,13.92,15.96,0.78,25.00
190598,42.85,3.53,0.00,1.32,3.94,-7.25,7.40,0.00,79,1.26,23.00,0.00,736,0.34,183,13.92,16.08,0.78,25.00
190917,41.55,3.92,0.00,1.32,4.15,-6.24,8.27,0.00,79,1.29,23.00,0.00,684,0.36,183,13.76,16.42,0.78,25.00
191236,40.94,3.92,0.00,1.30,4.10,-5.51,9.00,0.00,79,1.31,23.00,0.00,687,0.36,183,13.84,16.88,0.78,25.00
191554,47.83,4.31,0.00,1.34,4.68,-4.79,9.87,0.00,79,1.18,23.00,0.00,553,0.48,183,13.44,17.34,0.78,25.00
191872,35.75,4.31,0.00,1.34,4.15,-4.35,10.45,0.00,79,1.23,17.00,0.00,642,0.37,183,13.92,17.80,0.78,25.00
192192,42.49,4.31,0.00,1.34,4.56,-4.06,10.45,0.00,79,1.30,20.50,0.00,630,0.43,183,13.76,18.15,0.78,25.00
192510,40.05,4.71,0.00,1.36,4.77,-4.35,10.30,0.00,79,1.34,15.50,0.00,700,0.40,183,14.00,17.69,0.78,25.00
192829,41.93,5.10,0.00,1.38,7.66,-4.35,10.30,0.00,79,1.35,14.00,0.00,687,0.45,183,13.76,17.46,0.78,25.00
193148,39.82,5.10,0.00,1.42,5.34,-4.06,10.59,0.00,79,1.57,14.00,0.00,736,0.42,183,13.84,17.34,0.78,25.00
193467,40.61,5.49,0.00,1.42,5.41,-4.50,10.16,0.00,79,1.43,11.00,0.00,746,0.43,183,13.84,17.57,0.78,25.00
193785,45.56,5.88,0.00,1.44,5.76,-4.50,10.16,0.00,79,1.56,15.00,0.00,732,0.46,183,13.92,16.88,0.78,25.00
194103,41.34,5.49,0.00,1.46,5.67,-4.64,10.01,0.00,79,1.78,11.00,0.00,809,0.42,183,13.84,16.88,1.56,25.00
194422,43.87,5.88,0.00,1.46,5.89,-4.93,9.72,0.00,79,1.85,11.50,0.00,856,0.41,183,13.92,16.77,3.12,25.00
194741,43.15,5.88,0.00,1.48,6.05,-5.08,9.58,0.00,79,1.94,11.00,0.00,891,0.41,183,13.92,16.65,4.69,25.00
195060,41.39,5.88,0.00,1.48,6.22,-5.37,9.29,0.00,79,2.12,11.00,0.00,964,0.39,183,13.84,16.31,6.25,25.00
195379,39.66,5.88,0.00,1.50,6.43,-6.09,8.56,0.00,79,2.10,11.00,0.00,1093,0.35,183,13.84,15.85,7.81,25.00
195698,40.65,5.49,0.00,1.50,6.39,-6.67,7.98,0.00,79,2.26,11.00,0.00,1158,0.33,183,13.92,15.27,8.59,25.00
196016,42.35,5.49,0.00,1.48,6.39,-7.25,7.40,0.00,79,2.32,11.00,0.00,1206,0.32,183,13.92,15.04,9.38,25.00
196335,41.95,5.49,0.00,1.46,5.99,-7.55,7.11,0.00,79,2.32,11.00,0.00,1216,0.29,183,13.92,14.93,10.16,25.00
196655,43.09,5.10,0.00,1.46,6.05,-7.55,7.11,0.00,79,2.30,14.00,0.00,1178,0.31,183,13.92,14.81,10.94,25.00
196973,41.67,5.10,0.00,1.46,5.80,-7.69,6.96,0.00,79,2.03,13.00,0.00,1211,0.29,183,13.92,14.81,11.72,25.00
197291,39.44,5.10,0.00,1.44,5.54,-7.98,6.82,0.00,79,2.07,13.50,0.00,1212,0.27,183,13.92,14.81,10.94,25.00
197610,39.36,4.71,0.00,1.42,5.28,-8.13,6.53,0.00,79,2.10,13.50,0.00,1231,0.26,183,13.92,14.81,10.16,25.00
197929,41.28,4.31,0.00,1.42,5.31,-8.27,6.38,0.00,79,2.08,16.00,0.00,1219,0.26,183,13.84,14.81,9.38,25.00
198246,39.57,4.31,0.00,1.38,5.00,-8.42,6.24,0.00,79,2.08,16.00,0.00,1216,0.25,183,13.92,14.81,7.81,25.00
198565,39.25,4.31,0.00,1.38,4.82,-8.42,6.24,0.00,79,1.99,17.50,0.00,1186,0.25,183,13.84,14.70,7.03,25.00
198885,39.89,3.92,0.00,1.38,4.76,-8.56,6.09,0.00,79,1.97,20.00,0.00,1154,0.24,183,13.84,14.81,6.25,25.00
199203,36.89,3.92,0.00,1.34,4.37,-8.56,6.09,0.00,79,1.94,20.50,0.00,1126,0.23,183,13.92,14.81,5.47,25.00
199521,37.04,3.53,0.00,1.32,4.26,-8.56,6.09,0.00,79,1.86,21.00,0.00,1088,0.23,183,13.84,14.93,4.69,25.00
199839,36.12,3.53,0.00,1.32,4.15,-8.56,6.24,0.00,79,1.82,21.00,0.00,1096,0.23,183,13.92,14.93,3.91,25.00
200158,35.63,3.14,0.00,1.30,3.88,-8.42,6.24,0.00,79,1.82,22.00,0.00,1064,0.22,183,13.92,15.04,3.91,25.00
200476,37.17,3.14,0.00,1.28,3.81,-8.56,6.09,0.00,79,1.51,23.00,0.00,1009,0.23,183,13.92,15.16,3.12,25.00
200794,37.01,3.14,0.00,1.28,3.88,-8.27,6.38,0.00,79,1.67,23.00,0.00,962,0.24,183,13.92,15.27,3.12,25.00
201113,34.31,3.14,0.00,1.26,3.61,-8.13,6.53,0.00,79,1.67,22.50,0.00,978,0.22,183,13.92,15.50,0.78,25.00
201432,35.72,3.14,0.00,1.26,3.59,-8.13,6.53,0.00,79,1.38,23.00,0.00,912,0.24,183,13.84,15.73,0.78,25.00
201751,35.05,3.14,0.00,1.24,3.54,-7.98,6.67,0.00,79,1.51,23.00,0.00,884,0.24,183,13.84,15.85,0.78,25.00
202069,38.25,3.14,0.00,1.28,3.63,-7.69,6.96,0.00,79,1.38,23.00,0.00,808,0.29,183,13.84,16.08,0.78,25.00
202387,43.46,3.92,0.00,1.32,4.04,-6.96,7.69,0.00,79,1.23,23.00,0.00,720,0.35,183,13.84,16.31,0.78,25.00
202705,42.22,3.92,0.00,1.34,3.91,-6.09,8.42,0.00,79,1.23,23.00,0.00,642,0.39,183,13.84,16.65,0.78,25.00
203024,43.05,4.31,0.00,1.30,4.15,-5.08,9.43,0.00,79,1.21,23.00,0.00,630,0.41,183,13.92,17.11,0.78,25.00
203343,40.40,4.31,0.00,1.32,4.40,-4.64,10.01,0.00,79,1.16,21.00,0.00,650,0.41,183,13.76,17.46,0.78,25.00
203660,39.18,4.71,0.00,1.36,4.45,-4.21,10.45,0.00,79,1.29,22.00,0.00,670,0.40,183,13.92,17.69,0.78,25.00
203979,38.54,4.71,0.00,1.34,4.42,-4.35,10.30,0.00,79,1.35,18.50,0.00,675,0.39,183,13.84,17.80,0.78,25.00
204298,39.49,5.10,0.00,1.36,4.71,-4.35,10.30,0.00,79,1.39,17.00,0.00,722,0.38,183,13.92,17.69,0.78,25.00
204616,41.13,5.10,0.00,1.38,7.62,-4.35,10.30,0.00,79,1.40,14.00,0.00,710,0.43,183,13.84,17.69,0.78,25.00
204935,40.10,5.10,0.00,1.42,5.34,-4.50,10.30,0.00,79,1.40,11.50,0.00,731,0.44,181,13.84,17.80,0.78,25.00
205254,40.57,5.10,0.00,1.42,5.44,-4.79,10.01,0.00,79,1.48,11.00,0.00,756,0.43,181,13.84,17.11,0.78,25.00
205572,41.88,5.49,0.00,1.42,5.60,-4.93,9.72,0.00,79,1.62,11.00,0.00,846,0.39,181,13.92,17.00,0.78,25.00
205891,39.52,5.49,0.00,1.44,5.57,-5.22,9.58,0.00,79,1.75,11.00,0.00,894,0.38,181,13.84,16.77,2.34,25.00
206209,39.95,5.49,0.00,1.46,6.02,-5.51,9.29,0.00,79,1.77,11.00,0.00,924,0.38,183,13.92,16.42,2.34,25.00
206528,40.49,5.49,0.00,1.46,5.86,-5.80,8.85,0.00,79,1.92,11.00,0.00,983,0.37,183,13.84,16.19,4.69,25.00
206847,42.99,5.49,0.00,1.48,6.15,-6.24,8.56,0.00,79,1.99,11.00,0.00,1036,0.35,183,13.92,15.85,6.25,25.00
207166,42.35,5.49,0.00,1.48,6.25,-6.53,8.13,0.00,79,2.07,11.00,0.00,1064,0.35,183,13.84,15.62,7.03,25.00
207484,40.98,5.49,0.00,1.48,6.09,-6.82,7.84,0.00,79,2.10,11.00,0.00,1091,0.33,183,13.92,15.39,8.59,25.00
207803,40.11,5.10,0.00,1.46,5.96,-7.11,7.69,0.00,79,2.16,11.00,0.00,1125,0.31,183,13.84,15.16,9.38,25.00
208122,40.06,5.10,0.00,1.46,5.86,-7.40,7.40,0.00,79,1.98,11.00,0.00,1145,0.31,183,13.84,15.04,10.16,25.00
208441,40.57,5.10,0.00,1.44,5.63,-7.55,7.11,0.00,79,1.99,12.00,0.00,1146,0.29,183,13.92,14.93,10.94,25.00
208759,41.07,4.71,0.00,1.44,5.47,-7.69,6.96,0.00,79,1.97,14.00,0.00,1157,0.29,183,13.92,14.93,10.16,25.00
209078,41.15,4.71,0.00,1.42,5.41,-7.84,6.82,0.00,79,1.98,13.50,0.00,1165,0.27,183,13.92,14.93,8.59,25.00
209397,39.37,4.71,0.00,1.38,5.03,-7.98,6.67,0.00,79,1.97,15.00,0.00,1156,0.26,181,13.84,14.93,7.81,25.00
209715,40.24,4.31,0.00,1.38,5.06,-7.98,6.67,0.00,79,1.94,16.50,0.00,1140,0.26,181,13.92,15.04,7.03,25.00
210034,39.67,4.31,0.00,1.38,4.91,-8.13,6.67,0.00,79,1.96,17.00,0.00,1146,0.26,181,13.84,15.04,5.47,25.00
210353,38.68,4.31,0.00,1.36,4.67,-8.13,6.53,0.00,79,1.93,18.00,0.00,1128,0.25,181,13.84,15.04,5.47,25.00
210672,39.23,3.92,0.00,1.34,4.48,-8.27,6.38,0.00,79,1.88,20.00,0.00,1100,0.24,181,13.84,15.04,4.69,25.00
210990,37.98,3.92,0.00,1.34,4.48,-8.27,6.53,0.00,79,1.87,19.00,0.00,1095,0.24,181,13.84,15.04,3.91,25.00
211310,37.87,3.92,0.00,1.34,4.26,-8.27,6.38,0.00,79,1.82,19.50,0.00,1067,0.24,181,13.92,15.16,3.12,25.00
211628,36.39,3.53,0.00,1.32,4.20,-8.27,6.53,0.00,79,1.74,21.00,0.00,1019,0.24,181,13.92,15.27,3.12,25.00
211947,35.26,3.53,0.00,1.30,3.89,-8.13,6.53,0.00,79,1.71,23.00,0.00,990,0.24,181,13.92,15.39,0.78,25.00
212266,36.83,3.14,0.00,1.28,3.91,-8.13,6.53,0.00,79,1.46,21.50,0.00,981,0.23,181,13.84,15.50,0.78,25.00
212585,35.94,3.14,0.00,1.28,3.78,-7.98,6.67,0.00,79,1.61,23.00,0.00,960,0.24,181,13.76,15.73,0.78,25.00
212904,35.41,3.14,0.00,1.26,3.66,-7.98,6.67,0.00,79,1.59,23.00,0.00,936,0.23,181,13.92,15.96,0.78,25.00
213222,35.07,3.14,0.00,1.28,3.63,-7.84,6.82,0.00,79,1.57,23.00,0.00,918,0.25,181,13.92,16.08,0.78,25.00
213541,37.22,3.14,0.00,1.28,3.68,-7.84,6.82,0.00,79,1.49,22.50,0.00,863,0.26,181,13.76,16.08,0.78,25.00
213859,37.24,3.14,0.00,1.26,3.59,-7.69,6.96,0.00,79,1.41,23.00,0.00,837,0.26,181,13.84,16.08,0.78,25.00
214178,42.64,3.92,0.00,1.30,3.96,-7.11,7.40,0.00,79,1.25,23.00,0.00,734,0.32,181,13.92,16.31,0.78,25.00
214497,43.33,3.92,0.00,1.30,4.15,-6.24,8.42,0.00,79,1.18,23.00,0.00,693,0.35,181,13.92,16.65,0.78,25.00
214816,42.69,4.31,0.00,1.32,4.26,-5.51,9.14,0.00,79,1.33,23.00,0.00,665,0.38,181,13.84,17.00,0.78,25.00
215134,42.30,4.31,0.00,1.36,4.70,-4.79,9.72,0.00,79,1.35,23.00,0.00,632,0.45,181,13.68,17.34,0.78,25.00
215453,35.97,4.31,0.00,1.34,4.23,-4.35,10.30,0.00,79,1.31,18.50,0.00,680,0.38,181,13.84,17.92,0.78,25.00
215773,41.24,4.71,0.00,1.36,4.65,-4.06,10.59,0.00,79,1.27,21.50,0.00,662,0.41,181,13.92,18.38,0.78,25.00
216091,30.87,5.10,0.00,1.30,4.04,-3.63,11.32,0.00,79,1.16,17.00,0.00,606,0.39,181,13.60,17.92,0.78,25.00
216410,40.96,5.10,0.00,1.38,4.68,-3.05,11.46,0.00,79,1.42,22.50,0.00,643,0.44,181,13.92,17.80,0.78,25.00
216729,34.80,5.10,0.00,1.36,4.53,-3.77,10.88,0.00,79,1.40,16.00,0.00,730,0.38,181,13.84,17.80,0.78,25.00
217048,41.86,5.49,0.00,1.40,5.16,-3.92,10.74,0.00,79,1.49,15.50,0.00,697,0.44,181,13.84,17.57,0.78,25.00
217366,49.72,5.88,0.00,1.42,5.44,-3.92,10.74,0.00,79,1.57,16.50,0.00,627,0.52,181,13.84,17.57,0.78,25.00
217685,39.87,5.49,0.00,1.42,5.51,-4.21,10.59,0.00,79,1.74,11.00,0.00,814,0.42,181,13.92,17.57,0.78,25.00
218004,44.66,5.88,0.00,1.46,5.92,-4.64,10.01,0.00,79,1.80,11.00,0.00,825,0.43,181,13.92,17.00,1.56,25.00
218322,40.47,5.88,0.00,1.48,5.92,-4.93,9.87,0.00,79,1.93,11.00,0.00,887,0.40,181,13.84,16.65,3.12,25.00
218640,42.02,5.88,0.00,1.48,6.29,-5.51,9.29,0.00,79,1.92,11.00,0.00,1002,0.39,181,13.92,16.19,5.47,25.00
218960,39.98,5.88,0.00,1.50,6.50,-6.09,8.56,0.00,79,2.09,11.00,0.00,1087,0.36,181,13.76,15.73,6.25,25.00
219278,40.95,5.88,0.00,1.50,6.54,-6.67,7.98,0.00,79,2.29,11.00,0.00,1174,0.33,181,13.92,15.27,7.81,25.00
219597,41.53,5.49,0.00,1.48,6.25,-7.40,7.25,0.00,79,2.39,11.00,0.00,1250,0.30,181,13.84,15.04,8.59,25.00
219915,42.23,5.10,0.00,1.46,6.12,-7.84,6.82,0.00,79,2.18,11.00,0.00,1275,0.29,181,13.92,14.81,9.38,25.00
220233,42.67,5.10,0.00,1.48,6.12,-7.98,6.67,0.00,79,2.15,11.00,0.00,1247,0.29,181,13.84,14.70,10.16,25.00
220552,43.25,5.10,0.00,1.46,5.89,-8.13,6.53,0.00,79,2.13,12.00,0.00,1261,0.28,181,13.84,14.59,10.94,24.22
220870,41.26,4.71,0.00,1.42,5.54,-8.27,6.38,0.00,79,2.16,15.50,0.00,1266,0.27,181,13.92,14.59,11.72,24.22
221189,41.03,4.71,0.00,1.42,5.41,-8.42,6.24,0.00,79,2.14,15.50,0.00,1240,0.26,181,13.92,14.59,10.16,24.22
221508,41.09,4.31,0.00,1.40,5.12,-8.56,6.09,0.00,79,2.13,15.50,0.00,1251,0.24,181,13.84,14.59,9.38,24.22
221826,39.70,4.31,0.00,1.38,4.91,-8.71,5.95,0.00,79,2.14,17.50,0.00,1240,0.24,181,13.92,14.59,7.81,24.22
222145,38.97,3.92,0.00,1.36,4.62,-8.85,5.80,0.00,79,2.06,17.00,0.00,1209,0.23,181,13.92,14.59,7.03,24.22
222464,39.17,3.92,0.00,1.34,4.51,-8.85,5.80,0.00,79,2.01,20.00,0.00,1164,0.23,181,13.84,14.70,6.25,25.00
222782,38.54,3.92,0.00,1.34,4.37,-8.71,5.95,0.00,79,1.96,21.00,0.00,1148,0.23,181,13.92,14.70,5.47,25.00
223101,36.04,3.53,0.00,1.32,4.12,-8.71,5.95,0.00,79,1.70,19.50,0.00,1138,0.22,181,13.92,14.70,4.69,25.00
223421,37.51,3.53,0.00,1.32,4.23,-8.56,6.09,0.00,79,1.86,21.00,0.00,1082,0.23,181,13.92,14.81,3.91,25.00
223739,35.29,3.53,0.00,1.30,3.96,-8.56,6.09,0.00,79,1.57,23.00,0.00,1052,0.22,181,13.92,14.93,3.91,25.00
224058,36.24,3.14,0.00,1.30,3.86,-8.56,6.09,0.00,79,1.55,22.00,0.00,1057,0.22,181,13.84,15.04,3.12,25.00
224377,36.53,3.14,0.00,1.28,3.71,-8.56,6.09,0.00,79,1.52,23.00,0.00,1015,0.22,181,13.84,15.16,3.12,25.00
224695,36.94,3.14,0.00,1.28,3.78,-8.27,6.38,0.00,79,1.40,23.00,0.00,934,0.24,181,13.92,15.27,0.78,25.00
225014,35.14,3.14,0.00,1.24,3.47,-8.13,6.53,0.00,79,1.32,23.00,0.00,885,0.24,181,13.92,15.62,0.78,25.00
225333,36.70,3.14,0.00,1.26,3.47,-7.69,6.82,0.00,79,1.39,23.00,0.00,817,0.26,181,13.84,15.85,0.78,25.00
225652,41.66,3.53,0.00,1.30,3.89,-7.11,7.40,0.00,79,1.25,23.00,0.00,731,0.32,181,13.84,16.31,0.78,25.00
225970,42.29,3.92,0.00,1.30,3.83,-6.24,8.42,0.00,79,1.24,23.00,0.00,646,0.37,181,13.76,17.00,0.78,25.00
226289,48.58,3.92,0.00,1.30,4.12,-5.37,9.29,0.00,79,1.18,23.00,0.00,571,0.43,181,13.52,17.23,0.78,25.00
226607,40.73,4.31,0.00,1.32,4.12,-3.92,10.59,0.00,79,1.30,22.50,0.00,610,0.41,181,13.68,17.46,0.78,25.00
226925,37.50,4.31,0.00,1.30,3.96,-4.21,10.45,0.00,79,1.17,17.50,0.00,610,0.38,181,13.76,17.80,0.78,25.00
227244,40.16,4.71,0.00,1.36,4.70,-3.77,10.88,0.00,79,1.15,17.00,0.00,620,0.46,181,13.68,17.57,0.78,25.00
227563,38.07,5.10,0.00,1.36,4.53,-3.77,10.74,0.00,79,1.25,16.00,0.00,650,0.42,181,13.84,17.57,0.78,25.00
227881,40.45,5.10,0.00,1.34,4.59,-3.77,10.88,0.00,79,1.39,17.00,0.00,652,0.41,181,13.84,17.80,0.78,25.00
228200,38.59,5.10,0.00,1.38,5.03,-3.92,10.88,0.00,79,1.49,11.00,0.00,698,0.42,181,13.76,17.57,0.78,25.00
228519,41.28,5.49,0.00,1.40,5.31,-4.21,10.59,0.00,79,1.41,12.50,0.00,698,0.46,181,13.84,17.46,0.78,25.00
228837,37.82,5.49,0.00,1.42,5.38,-4.35,10.45,0.00,79,1.48,11.00,0.00,790,0.41,181,13.84,17.11,0.78,25.00
229155,41.17,5.49,0.00,1.44,5.67,-4.64,10.01,0.00,79,1.54,11.00,0.00,800,0.43,181,13.84,16.88,0.78,25.00
229474,44.83,5.49,0.00,1.44,5.76,-4.79,9.87,0.00,79,1.79,11.00,0.00,840,0.43,181,13.84,16.65,3.12,25.00
229793,39.51,5.88,0.00,1.46,5.80,-5.22,9.43,0.00,79,2.05,11.00,0.00,942,0.38,181,13.84,16.54,4.69,25.00
230112,41.06,5.88,0.00,1.48,6.25,-5.80,8.85,0.00,79,2.01,11.00,0.00,1049,0.35,181,14.00,16.08,6.25,25.00
230429,41.96,5.88,0.00,1.50,6.50,-6.38,8.27,0.00,79,2.14,11.00,0.00,1101,0.35,181,13.84,15.62,7.81,25.00
230748,39.41,5.49,0.00,1.48,6.12,-6.96,7.84,0.00,79,2.29,11.00,0.00,1195,0.31,181,13.92,15.16,8.59,25.00
231067,43.88,5.49,0.00,1.48,6.32,-7.40,7.25,0.00,79,2.30,11.00,0.00,1205,0.31,181,13.84,14.93,9.38,25.00
231385,41.81,5.10,0.00,1.46,5.92,-7.69,6.96,0.00,79,2.09,11.00,0.00,1212,0.29,181,13.76,14.81,10.16,25.00
231704,42.98,5.10,0.00,1.46,5.83,-7.84,6.82,0.00,79,2.02,13.00,0.00,1200,0.29,181,13.84,14.70,10.94,25.00
232023,42.55,5.10,0.00,1.46,5.89,-7.84,6.82,0.00,79,2.03,13.50,0.00,1189,0.29,181,13.92,14.70,11.72,25.00
232342,40.72,4.71,0.00,1.44,5.51,-7.98,6.67,0.00,79,2.08,13.00,0.00,1216,0.28,181,13.84,14.70,11.72,25.00
