Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
115679,-3.12,11.72,14.47,13.92,199,0.23,914,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.51,1.24,0.00,2.75,36.05
115997,-3.12,11.72,14.47,13.76,199,0.22,909,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.42,1.24,0.00,2.75,34.78
116315,-3.12,11.72,14.59,13.84,199,0.24,916,0.00,16.00,1.56,93,0.00,6.67,-7.98,3.76,1.26,0.00,2.75,37.76
116632,-3.12,11.72,14.59,13.76,199,0.25,906,0.00,16.50,1.44,93,0.00,6.67,-7.98,3.41,1.24,0.00,2.75,38.07
116950,-3.12,11.72,14.70,13.68,199,0.22,908,0.00,16.50,1.55,93,0.00,6.67,-7.98,3.53,1.26,0.00,2.75,35.74
117268,-3.12,11.72,14.59,13.76,199,0.25,868,0.00,19.00,1.48,93,0.00,6.67,-7.98,3.78,1.24,0.00,2.75,38.93
117586,-3.12,11.72,14.70,13.84,199,0.25,898,0.00,16.50,1.53,93,0.00,6.67,-7.98,3.39,1.26,0.00,2.75,37.37
117905,-3.12,11.72,14.70,13.76,199,0.23,932,0.00,14.50,1.59,93,0.00,6.67,-7.98,3.78,1.26,0.00,2.75,35.32
118222,-3.12,11.72,14.70,13.84,199,0.24,920,0.00,15.50,1.57,93,0.00,6.53,-7.98,3.41,1.24,0.00,2.75,37.59
118540,-3.12,11.72,14.70,13.60,199,0.23,914,0.00,16.50,1.56,93,0.00,6.53,-7.98,3.57,1.26,0.00,2.75,36.75
118859,-3.12,11.72,14.59,13.84,199,0.25,902,0.00,17.00,1.54,93,0.00,6.53,-8.13,3.68,1.24,0.00,2.75,38.49
119178,-3.12,11.72,14.70,13.76,199,0.22,912,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.45,1.24,0.00,2.75,34.62
119496,-3.91,11.72,14.59,13.68,199,0.24,905,0.00,17.00,1.58,93,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,38.39
119814,-3.91,11.72,14.70,13.84,199,0.23,924,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.37,1.26,0.00,2.75,34.29
120131,-3.12,11.72,14.70,13.84,201,0.23,914,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.76,1.26,0.00,2.75,36.21
120450,-3.12,11.72,14.70,13.76,201,0.23,913,0.00,16.50,1.55,93,0.00,6.53,-7.98,3.49,1.24,0.00,2.75,36.18
120767,-3.12,10.94,14.70,13.84,201,0.22,906,0.00,16.50,1.55,93,0.00,6.67,-7.98,3.47,1.26,0.00,2.75,35.40
121085,-3.12,10.94,14.70,13.84,201,0.24,889,0.00,17.50,1.63,93,0.00,6.67,-7.98,3.68,1.24,0.00,2.75,37.52
121403,-3.12,10.94,14.70,13.68,201,0.24,910,0.00,16.50,1.55,93,0.00,6.67,-7.98,3.41,1.26,0.00,2.75,37.06
121721,-3.12,10.94,14.70,13.84,201,0.22,941,0.00,14.50,1.61,93,0.00,6.53,-7.98,3.68,1.26,0.00,2.75,34.21
122038,-3.12,10.94,14.70,13.76,201,0.25,914,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,38.44
122356,-2.34,10.94,14.70,13.84,201,0.24,913,0.00,16.50,1.56,93,0.00,6.53,-8.13,3.71,1.26,0.00,2.75,38.18
122675,-3.12,10.94,14.70,13.76,201,0.24,909,0.00,16.50,1.55,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,36.93
122993,-3.12,10.94,14.59,13.84,201,0.22,918,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.55,1.26,0.00,2.75,34.76
123310,-3.12,10.94,14.59,13.84,201,0.23,907,0.00,17.00,1.55,93,0.00,6.53,-8.13,3.49,1.24,0.00,2.75,36.31
123628,-3.12,10.94,14.59,13.68,201,0.22,922,0.00,16.50,1.57,93,0.00,6.53,-8.13,3.34,1.26,0.00,2.75,34.18
123946,-3.12,10.94,14.70,13.76,201,0.22,926,0.00,16.00,1.58,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,35.22
124264,-3.12,10.94,14.70,13.76,201,0.23,908,0.00,17.00,1.44,93,0.00,6.53,-8.13,3.28,1.22,0.00,2.75,35.65
124582,-3.12,10.94,14.70,13.76,201,0.23,907,0.00,16.50,1.53,93,0.00,6.53,-8.13,3.42,1.26,0.00,2.75,35.92
124900,-2.34,10.94,14.81,13.84,201,0.23,889,0.00,17.50,1.52,93,0.00,6.53,-8.13,3.39,1.22,0.00,2.75,36.63
125218,-2.34,10.94,14.81,13.76,201,0.22,890,0.00,17.00,1.51,93,0.00,6.53,-8.13,3.30,1.26,0.00,2.75,34.98
125536,-1.56,10.94,14.81,13.76,201,0.22,916,0.00,16.00,1.56,93,0.00,6.53,-8.13,3.47,1.24,0.00,2.75,34.36
125854,-1.56,10.94,14.81,13.76,201,0.25,879,0.00,18.00,1.48,93,0.00,6.53,-8.13,3.65,1.24,0.00,2.75,39.68
126171,-1.56,10.94,14.81,13.84,201,0.22,898,0.00,16.50,1.53,93,0.00,6.67,-7.98,3.45,1.26,0.00,2.75,34.37
126489,-0.78,10.94,14.81,13.76,201,0.25,889,0.00,17.00,1.55,93,0.00,6.67,-7.98,3.76,1.26,0.00,2.75,38.14
126807,-0.78,10.94,14.81,13.84,201,0.26,888,0.00,17.00,1.52,93,0.00,6.67,-7.98,3.57,1.26,0.00,2.75,39.77
127125,-0.78,10.94,14.70,13.76,201,0.24,926,0.00,15.00,1.55,93,0.00,6.67,-7.98,3.65,1.26,0.00,2.75,36.92
127442,-0.78,10.94,14.70,13.68,201,0.23,928,0.00,15.00,1.56,93,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,36.63
127761,-0.78,10.94,14.70,13.60,201,0.23,901,0.00,16.50,1.54,93,0.00,6.53,-8.13,3.63,1.26,0.00,2.75,35.49
128079,-0.78,10.94,14.59,13.76,201,0.25,873,0.00,19.00,1.53,93,0.00,6.67,-7.98,3.68,1.24,0.00,2.75,37.80
128396,-1.56,10.94,14.59,13.36,201,0.26,878,0.00,18.00,1.50,93,0.00,6.82,-7.98,4.16,1.32,0.00,3.92,39.34
128714,-0.78,10.94,14.70,13.68,201,0.30,920,0.00,15.00,1.73,93,0.00,7.11,-7.55,4.56,1.30,0.00,3.14,43.63
129032,-1.56,10.94,14.47,13.68,201,0.30,928,0.00,15.00,1.58,93,0.00,6.96,-7.69,4.53,1.28,0.00,3.14,43.05
129352,-3.12,10.94,14.13,13.68,201,0.26,953,0.00,14.00,1.63,93,0.00,6.82,-7.84,4.26,1.28,0.00,3.14,40.25
129670,-4.69,10.94,14.01,13.60,201,0.26,963,0.00,14.00,1.62,93,0.00,6.82,-7.84,4.34,1.26,0.00,3.14,41.25
129988,-6.25,10.94,14.01,13.76,201,0.26,968,0.00,14.50,1.54,93,0.00,6.67,-7.98,4.61,1.28,0.00,3.14,42.57
130306,-7.81,10.94,13.90,13.76,201,0.28,976,0.00,14.50,1.66,93,0.00,6.53,-8.13,4.10,1.26,0.00,3.14,43.27
130625,-8.59,10.94,14.01,13.84,201,0.25,983,0.00,14.50,1.68,93,0.00,6.53,-8.13,4.43,1.28,0.00,2.75,42.39
130942,-10.16,10.94,14.01,13.76,201,0.26,954,0.00,16.50,1.64,93,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,37.78
131260,-11.72,10.16,14.01,13.76,201,0.29,941,0.00,17.00,1.64,93,0.00,6.53,-8.13,4.26,1.26,0.00,2.75,41.69
131578,-12.50,10.16,14.24,13.76,201,0.24,948,0.00,16.50,1.62,93,0.00,6.53,-8.13,3.86,1.28,0.00,2.75,38.21
131896,-12.50,10.16,14.36,13.76,201,0.26,922,0.00,18.00,1.61,93,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,39.98
132214,-12.50,10.16,14.47,13.76,201,0.26,904,0.00,19.00,1.54,93,0.00,6.67,-8.13,3.59,1.26,0.00,2.75,39.30
132532,-12.50,10.16,14.59,13.76,201,0.24,912,0.00,17.00,1.56,93,0.00,6.67,-7.98,3.86,1.26,0.00,2.75,37.32
132850,-12.50,10.16,14.70,13.76,201,0.28,879,0.00,19.50,1.50,93,0.00,6.67,-7.98,3.86,1.26,0.00,2.75,37.65
133168,-12.50,10.16,14.81,13.76,203,0.24,888,0.00,18.00,1.52,93,0.00,6.82,-7.84,3.76,1.26,0.00,2.75,36.38
133486,-11.72,10.16,14.93,13.76,203,0.27,889,0.00,17.00,1.52,93,0.00,6.82,-7.84,4.34,1.26,0.00,2.75,40.50
133804,-10.94,10.16,14.93,13.84,203,0.30,864,0.00,19.00,1.47,93,0.00,6.96,-7.84,4.34,1.28,0.00,2.75,45.22
134121,-10.16,10.16,14.93,13.76,203,0.28,914,0.00,15.50,1.56,93,0.00,6.96,-7.69,4.26,1.26,0.00,3.14,40.45
134439,-10.16,10.16,14.81,13.68,203,0.29,914,0.00,15.50,1.60,93,0.00,6.82,-7.84,4.56,1.28,0.00,3.14,43.81
134757,-10.94,10.16,14.47,13.76,203,0.30,927,0.00,15.00,1.58,93,0.00,6.82,-7.84,4.26,1.28,0.00,3.14,41.37
135075,-11.72,10.16,14.36,13.76,203,0.28,939,0.00,14.50,1.60,93,0.00,6.82,-7.84,4.64,1.28,0.00,3.14,42.32
135393,-12.50,10.16,14.24,13.76,203,0.28,938,0.00,15.00,1.60,93,0.00,6.67,-7.98,3.94,1.26,0.00,2.75,43.15
135712,-14.06,10.16,14.24,13.68,203,0.26,942,0.00,15.50,1.61,93,0.00,6.67,-7.98,4.43,1.28,0.00,2.75,40.37
136030,-14.06,10.16,14.24,13.84,203,0.27,939,0.00,15.50,1.60,93,0.00,6.67,-7.98,3.78,1.26,0.00,2.75,41.48
136347,-14.84,10.16,14.36,13.76,203,0.26,938,0.00,16.00,1.60,93,0.00,6.67,-7.98,4.43,1.26,0.00,2.75,40.03
136665,-14.84,10.16,14.47,13.76,203,0.26,925,0.00,16.50,1.56,93,0.00,6.67,-7.98,4.02,1.26,0.00,2.75,40.37
136983,-14.84,10.16,14.59,13.76,203,0.25,898,0.00,18.00,1.53,93,0.00,6.67,-7.98,4.02,1.28,0.00,2.75,41.17
137301,-14.84,10.16,14.59,13.84,203,0.26,889,0.00,18.50,1.63,93,0.00,6.67,-7.98,3.94,1.26,0.00,2.75,39.71
137619,-14.84,10.16,14.70,13.76,203,0.27,883,0.00,18.00,1.51,93,0.00,6.82,-7.84,3.78,1.26,0.00,2.75,40.76
137937,-14.06,10.16,14.93,13.68,203,0.27,865,0.00,19.00,1.48,93,0.00,6.82,-7.84,3.94,1.28,0.00,2.75,41.01
138256,-13.28,10.16,14.93,13.68,203,0.29,865,0.00,18.50,1.48,93,0.00,6.82,-7.84,4.26,1.26,0.00,2.75,43.75
138574,-13.28,10.16,15.04,13.76,203,0.29,899,0.00,16.00,1.53,93,0.00,6.96,-7.69,4.02,1.28,0.00,3.14,42.43
138892,-12.50,10.16,15.04,13.68,203,0.29,918,0.00,15.00,1.57,93,0.00,6.82,-7.69,4.53,1.28,0.00,3.14,42.13
139210,-12.50,10.16,14.81,13.76,203,0.30,920,0.00,15.00,1.55,93,0.00,6.82,-7.84,4.51,1.28,0.00,3.14,44.72
139529,-12.50,10.16,14.59,13.68,203,0.28,922,0.00,15.00,1.57,93,0.00,6.82,-7.84,4.34,1.28,0.00,3.14,41.60
139848,-13.28,10.16,14.47,13.76,201,0.30,914,0.00,16.00,1.56,93,0.00,6.82,-7.84,4.51,1.26,0.00,3.14,44.38
140166,-14.06,10.16,14.47,13.76,201,0.27,929,0.00,15.50,1.59,93,0.00,6.82,-7.84,4.34,1.28,0.00,3.14,40.53
140485,-14.06,10.16,14.47,13.76,201,0.30,899,0.00,17.00,1.58,93,0.00,6.82,-7.84,4.64,1.28,0.00,3.14,45.17
140804,-14.84,10.16,14.47,13.60,201,0.27,932,0.00,15.50,1.59,93,0.00,6.82,-7.84,4.26,1.28,0.00,3.14,41.19
141123,-14.84,10.16,14.47,13.68,201,0.27,940,0.00,15.50,1.61,93,0.00,6.67,-7.84,4.45,1.28,0.00,2.75,43.52
141441,-15.62,10.16,14.47,13.68,201,0.28,918,0.00,16.50,1.57,93,0.00,6.67,-7.98,3.86,1.28,0.00,2.75,38.69
141760,-15.62,9.38,14.47,13.76,201,0.28,914,0.00,16.50,1.56,93,0.00,6.67,-7.98,4.45,1.28,0.00,2.75,42.47
142079,-16.41,9.38,14.59,13.68,201,0.27,907,0.00,17.00,1.52,95,0.00,6.67,-7.84,4.34,1.26,0.00,2.75,45.00
142397,-15.62,9.38,14.70,13.68,201,0.26,920,0.00,16.00,1.57,95,0.00,6.82,-7.84,4.02,1.28,0.00,2.75,39.45
142715,-15.62,9.38,14.70,13.76,201,0.29,906,0.00,17.00,1.55,95,0.00,6.67,-7.84,4.26,1.26,0.00,2.75,43.40
143033,-15.62,9.38,14.70,13.84,201,0.26,912,0.00,16.50,1.56,95,0.00,6.67,-7.98,4.02,1.26,0.00,2.75,40.48
143351,-15.62,9.38,14.70,13.76,201,0.26,928,0.00,15.50,1.58,95,0.00,6.67,-7.98,4.10,1.26,0.00,2.75,40.78
143670,-15.62,9.38,14.70,13.76,199,0.28,894,0.00,17.50,1.53,95,0.00,6.67,-7.98,3.78,1.26,0.00,2.75,42.69
143987,-15.62,9.38,14.81,13.76,199,0.25,885,0.00,17.50,1.51,95,0.00,6.82,-7.84,3.76,1.28,0.00,2.75,38.37
144305,-14.84,9.38,14.93,13.76,199,0.27,876,0.00,18.00,1.60,95,0.00,6.82,-7.84,3.86,1.26,0.00,2.75,40.34
144624,-14.06,9.38,15.04,13.76,199,0.28,884,0.00,17.00,1.51,95,0.00,6.82,-7.84,3.94,1.26,0.00,3.14,42.47
144941,-13.28,9.38,15.04,13.68,199,0.27,874,0.00,17.50,1.49,95,0.00,6.82,-7.84,3.94,1.28,0.00,2.75,40.72
145259,-12.50,9.38,15.04,13.76,199,0.30,866,0.00,17.50,1.51,95,0.00,6.96,-7.69,4.45,1.26,0.00,2.75,44.43
145579,-11.72,9.38,14.93,13.76,199,0.26,897,0.00,16.00,1.53,95,0.00,6.82,-7.84,3.70,1.26,0.00,2.75,39.38
145897,-11.72,9.38,14.93,13.60,199,0.27,901,0.00,16.00,1.53,95,0.00,6.82,-7.84,4.10,1.28,0.00,2.75,41.20
146215,-10.94,9.38,14.81,13.76,198,0.30,881,0.00,17.00,1.61,95,0.00,6.82,-7.84,4.42,1.26,0.00,3.14,45.76
146532,-10.94,9.38,14.81,13.68,198,0.26,912,0.00,15.50,1.56,95,0.00,6.82,-7.84,3.94,1.28,0.00,3.14,39.02
146852,-11.72,9.38,14.70,13.68,198,0.27,922,0.00,15.00,1.57,95,0.00,6.82,-7.84,4.45,1.28,0.00,3.14,40.48
147169,-11.72,9.38,14.59,13.76,198,0.28,924,0.00,15.50,1.58,95,0.00,6.82,-7.84,4.02,1.26,0.00,3.14,42.10
147487,-11.72,9.38,14.59,13.76,198,0.26,938,0.00,15.00,1.60,95,0.00,6.67,-7.84,4.26,1.28,0.00,3.14,39.27
147806,-11.72,9.38,14.59,13.76,198,0.29,920,0.00,16.50,1.55,95,0.00,6.67,-7.98,4.34,1.26,0.00,3.14,44.15
148124,-12.50,9.38,14.59,13.68,198,0.25,946,0.00,15.00,1.60,97,0.00,6.67,-7.98,3.94,1.28,0.00,3.14,39.01
148443,-12.50,9.38,14.59,13.76,198,0.27,906,0.00,17.00,1.55,97,0.00,6.67,-7.98,4.02,1.26,0.00,2.75,41.09
148761,-12.50,9.38,14.59,13.76,196,0.26,898,0.00,17.50,1.42,97,0.00,6.67,-7.98,3.86,1.26,0.00,2.75,40.02
149081,-12.50,9.38,14.70,13.68,196,0.27,892,0.00,17.50,1.52,97,0.00,6.82,-7.84,4.26,1.28,0.00,2.75,43.30
149399,-11.72,9.38,14.81,13.76,196,0.26,886,0.00,17.00,1.50,97,0.00,6.82,-7.84,4.02,1.26,0.00,2.75,41.58
149717,-11.72,9.38,14.81,13.76,196,0.26,896,0.00,17.00,1.53,97,0.00,6.82,-7.84,4.02,1.28,0.00,2.75,38.72
150035,-10.94,9.38,14.93,13.68,196,0.29,890,0.00,17.00,1.55,97,0.00,6.82,-7.84,4.34,1.26,0.00,2.75,43.34
150354,-10.94,9.38,14.81,13.76,196,0.29,915,0.00,16.00,1.56,97,0.00,6.82,-7.84,3.94,1.28,0.00,3.14,39.01
150672,-10.94,9.38,14.81,13.76,196,0.26,920,0.00,16.00,1.57,97,0.00,6.82,-7.84,4.42,1.26,0.00,2.75,39.92
150991,-10.94,9.38,14.59,13.84,196,0.27,912,0.00,16.50,1.56,97,0.00,6.67,-7.98,3.78,1.26,0.00,2.75,41.34
151310,-10.94,9.38,14.59,13.68,196,0.26,907,0.00,17.00,1.55,97,0.00,6.67,-7.98,3.94,1.28,0.00,2.75,40.23
151628,-10.94,9.38,14.59,13.84,194,0.29,894,0.00,17.50,1.53,97,0.00,6.67,-7.98,4.18,1.26,0.00,2.75,44.69
151946,-10.94,9.38,14.59,13.68,194,0.24,924,0.00,16.00,1.58,97,0.00,6.67,-7.98,3.86,1.26,0.00,3.14,37.05
152265,-10.94,8.59,14.59,13.76,194,0.26,911,0.00,17.00,1.55,97,0.00,6.67,-7.98,4.10,1.26,0.00,2.75,40.71
152584,-10.94,8.59,14.70,13.60,194,0.25,913,0.00,17.00,1.56,97,0.00,6.67,-7.98,3.86,1.28,0.00,2.75,39.12
152903,-10.94,8.59,14.70,13.76,194,0.26,914,0.00,17.00,1.56,99,0.00,6.67,-7.98,4.34,1.28,0.00,2.75,40.20
153222,-10.94,8.59,14.70,13.68,194,0.30,891,0.00,17.50,1.49,99,0.00,6.82,-7.84,4.34,1.26,0.00,2.75,45.08
153539,-10.94,8.59,14.70,13.84,194,0.20,908,0.00,16.50,1.36,99,0.00,6.53,-8.13,3.07,1.22,0.00,2.35,31.86
153858,-10.94,8.59,14.70,13.68,194,0.21,879,0.00,18.00,1.31,99,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,36.46
154176,-10.16,8.59,14.93,13.84,194,0.27,806,0.00,23.00,1.20,99,0.00,6.67,-7.98,3.52,1.26,0.00,2.75,37.57
154494,-8.59,8.59,15.16,13.68,194,0.26,841,0.00,19.00,1.43,99,0.00,6.96,-7.84,3.36,1.26,0.00,2.75,39.96
154813,-6.25,8.59,15.62,13.76,192,0.24,868,0.00,17.00,1.48,99,0.00,6.96,-7.69,3.44,1.26,0.00,2.75,34.90
155130,-4.69,8.59,15.62,13.76,192,0.30,875,0.00,16.00,1.49,99,0.00,6.96,-7.69,4.56,1.28,0.00,3.14,46.39
155448,-3.91,8.59,15.39,13.68,192,0.27,900,0.00,14.50,1.50,99,0.00,6.96,-7.69,4.18,1.26,0.00,3.14,42.35
155766,-3.91,8.59,15.04,13.76,192,0.24,937,0.00,12.50,1.60,99,0.00,6.82,-7.84,3.78,1.28,0.00,3.14,36.67
156086,-4.69,8.59,14.59,13.84,192,0.24,963,0.00,12.50,1.62,99,0.00,6.53,-7.98,4.10,1.26,0.00,3.14,41.09
156403,-4.69,8.59,14.47,13.76,192,0.25,959,0.00,14.00,1.62,99,0.00,6.53,-8.13,4.02,1.28,0.00,3.14,40.10
156720,-5.47,8.59,14.47,13.84,192,0.25,950,0.00,15.00,1.60,99,0.00,6.53,-8.13,4.18,1.26,0.00,3.14,42.26
157039,-5.47,8.59,14.47,13.76,192,0.23,966,0.00,15.00,1.65,99,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,36.43
157359,-6.25,8.59,14.47,13.84,192,0.25,961,0.00,15.50,1.64,99,0.00,6.38,-8.27,3.59,1.26,0.00,2.75,40.21
157678,-7.03,8.59,14.47,13.76,192,0.24,954,0.00,16.50,1.63,100,0.00,6.53,-8.13,4.10,1.26,0.00,2.75,37.63
157996,-7.03,8.59,14.47,13.76,192,0.25,947,0.00,16.50,1.62,100,0.00,6.53,-8.13,3.49,1.26,0.00,2.75,39.30
158313,-7.03,8.59,14.59,13.68,192,0.22,955,0.00,16.50,1.43,100,0.00,6.38,-8.27,3.75,1.26,0.00,2.75,38.24
158632,-7.03,8.59,14.59,13.76,190,0.24,946,0.00,17.00,1.41,100,0.00,6.53,-8.27,3.59,1.26,0.00,2.75,36.97
158951,-6.25,8.59,14.81,13.76,190,0.24,945,0.00,17.00,1.61,100,0.00,6.53,-8.13,3.94,1.26,0.00,2.75,39.70
159269,-5.47,8.59,14.93,13.76,190,0.23,935,0.00,17.00,1.60,100,0.00,6.53,-8.13,3.41,1.26,0.00,2.75,34.73
159586,-5.47,8.59,14.81,13.84,190,0.23,944,0.00,16.50,1.41,100,0.00,6.53,-8.13,3.69,1.26,0.00,2.75,36.36
159905,-5.47,8.59,14.81,13.76,190,0.24,908,0.00,19.00,1.36,100,0.00,6.53,-8.13,3.36,1.24,0.00,2.75,37.93
160224,-4.69,8.59,14.93,13.76,190,0.23,906,0.00,18.00,1.53,100,0.00,6.53,-8.13,3.44,1.26,0.00,2.75,36.62
160542,-3.91,8.59,14.93,13.76,190,0.25,887,0.00,19.00,1.51,100,0.00,6.67,-7.98,3.67,1.24,0.00,2.75,38.85
160861,-3.12,8.59,15.04,13.76,190,0.22,916,0.00,17.00,1.56,100,0.00,6.67,-7.98,3.38,1.26,0.00,2.75,34.37
161178,-2.34,8.59,15.04,13.68,190,0.23,939,0.00,15.50,1.60,100,0.00,6.53,-7.98,3.77,1.26,0.00,2.75,38.25
161497,-1.56,8.59,14.93,13.76,190,0.22,926,0.00,16.50,1.38,100,0.00,6.53,-8.13,3.29,1.24,0.00,2.75,33.84
161815,-1.56,8.59,14.93,13.76,189,0.23,910,0.00,17.00,1.36,100,0.00,6.53,-8.13,3.67,1.26,0.00,2.75,36.37
162133,-1.56,8.59,14.81,13.84,189,0.22,904,0.00,17.50,1.53,102,0.00,6.53,-8.13,3.46,1.24,0.00,2.75,36.95
162451,-0.78,8.59,14.93,13.68,189,0.22,914,0.00,17.00,1.56,102,0.00,6.53,-8.13,3.42,1.26,0.00,2.75,35.74
162769,0.00,8.59,14.93,13.84,189,0.23,890,0.00,18.50,1.63,102,0.00,6.53,-8.13,3.41,1.24,0.00,2.75,36.57
163087,0.00,8.59,14.93,13.76,189,0.24,893,0.00,17.50,1.52,102,0.00,6.53,-8.13,3.32,1.26,0.00,2.75,35.54
163404,0.78,7.81,14.81,13.76,189,0.22,914,0.00,16.50,1.56,102,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,35.18
163723,1.56,7.81,14.93,13.60,189,0.23,911,0.00,16.50,1.54,102,0.00,6.53,-8.13,3.38,1.24,0.00,2.75,35.88
164040,1.56,7.81,14.81,13.76,189,0.22,898,0.00,17.00,1.53,102,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,35.13
164358,1.56,7.81,14.81,13.76,189,0.23,901,0.00,17.00,1.57,102,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,37.11
164677,2.34,7.81,14.93,13.76,189,0.24,897,0.00,17.00,1.53,102,0.00,6.53,-8.13,3.36,1.26,0.00,2.75,38.53
164995,2.34,7.81,14.93,13.68,189,0.22,928,0.00,15.50,1.58,102,0.00,6.53,-8.13,3.54,1.24,0.00,2.75,34.82
165312,3.12,7.81,14.81,13.76,189,0.21,903,0.00,17.00,1.52,102,0.00,6.53,-8.13,3.29,1.24,0.00,2.75,35.26
165630,3.12,7.81,14.81,13.76,189,0.21,906,0.00,17.00,1.55,102,0.00,6.53,-8.13,3.25,1.24,0.00,2.75,34.78
165948,3.12,7.81,14.70,13.76,189,0.22,894,0.00,17.00,1.56,102,0.00,6.53,-8.13,3.36,1.24,0.00,2.75,35.19
166266,3.91,7.81,14.81,13.76,189,0.23,898,0.00,17.00,1.53,102,0.00,6.53,-8.13,3.27,1.24,0.00,2.75,36.00
166584,3.91,7.81,14.81,13.76,189,0.22,916,0.00,16.00,1.54,102,0.00,6.53,-8.13,3.29,1.24,0.00,2.75,34.92
166902,3.91,7.81,14.81,13.68,189,0.23,907,0.00,16.50,1.55,102,0.00,6.53,-8.13,3.44,1.24,0.00,2.75,36.23
167220,4.69,7.81,14.81,13.68,189,0.21,912,0.00,16.50,1.56,102,0.00,6.38,-8.13,3.25,1.24,0.00,2.75,34.68
167537,4.69,7.81,14.70,13.76,189,0.22,899,0.00,17.00,1.57,102,0.00,6.38,-8.27,3.44,1.24,0.00,2.75,36.50
167856,4.69,7.81,14.70,13.76,189,0.22,902,0.00,17.00,1.54,102,0.00,6.38,-8.27,3.20,1.24,0.00,2.35,37.30
168173,4.69,7.81,14.70,13.76,189,0.21,912,0.00,16.50,1.56,102,0.00,6.38,-8.27,3.29,1.24,0.00,2.75,34.29
168491,4.69,7.81,14.70,13.68,189,0.22,893,0.00,17.50,1.52,104,0.00,6.38,-8.27,3.27,1.22,0.00,2.35,33.50
168809,4.69,8.59,14.70,13.76,189,0.21,894,0.00,17.00,1.63,104,0.00,6.53,-8.13,3.20,1.22,0.00,2.75,34.66
169127,5.47,8.59,14.81,13.68,189,0.22,898,0.00,17.00,1.53,104,0.00,6.53,-8.13,3.34,1.24,0.00,2.75,38.39
169446,5.47,8.59,14.81,13.76,189,0.22,899,0.00,17.00,1.43,104,0.00,6.53,-8.13,3.18,1.22,0.00,2.75,35.48
169764,5.47,8.59,14.81,13.68,189,0.22,892,0.00,17.00,1.52,104,0.00,6.53,-8.13,3.25,1.26,0.00,2.75,34.93
170083,5.47,8.59,14.70,13.76,189,0.22,893,0.00,17.00,1.52,104,0.00,6.53,-8.13,3.32,1.22,0.00,2.75,35.09
170400,6.25,8.59,14.81,13.76,189,0.21,916,0.00,16.00,1.57,104,0.00,6.38,-8.27,3.18,1.22,0.00,2.35,33.94
170718,6.25,8.59,14.70,13.76,189,0.21,911,0.00,16.50,1.55,104,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,35.74
171036,5.47,8.59,14.59,13.76,189,0.22,912,0.00,16.50,1.56,104,0.00,6.38,-8.27,3.16,1.22,0.00,2.35,35.67
171354,6.25,8.59,14.70,13.60,189,0.21,905,0.00,17.00,1.54,104,0.00,6.38,-8.27,3.16,1.24,0.00,2.35,34.24
171671,6.25,8.59,14.70,13.76,189,0.22,873,0.00,19.00,1.49,104,0.00,6.38,-8.27,3.27,1.22,0.00,2.35,36.03
171989,6.25,8.59,14.70,13.76,189,0.22,911,0.00,16.50,1.55,104,0.00,6.38,-8.27,3.16,1.24,0.00,2.75,34.07
172307,6.25,8.59,14.70,13.76,190,0.21,917,0.00,16.00,1.57,104,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,34.72
172624,6.25,8.59,14.70,13.76,190,0.22,914,0.00,16.00,1.53,104,0.00,6.38,-8.27,3.27,1.22,0.00,2.75,35.65
172943,6.25,8.59,14.70,13.68,190,0.21,919,0.00,16.00,1.57,104,0.00,6.38,-8.27,3.23,1.26,0.00,2.35,34.47
173261,6.25,8.59,14.59,13.76,190,0.22,896,0.00,17.50,1.53,104,0.00,6.38,-8.27,3.25,1.22,0.00,2.35,35.67
173578,6.25,8.59,14.70,13.60,190,0.21,897,0.00,17.00,1.52,104,0.00,6.38,-8.27,3.20,1.24,0.00,2.35,35.12
