Time (msec),Volumetric Efficiency 2.5L (Calculated) (%),Throttle Opening Angle (%),Primary Wastegate Duty Cycle (%),Mass Airflow Sensor Voltage (V),Mass Airflow (g/s),Manifold Relative Pressure (psi),Manifold Absolute Pressure (psi),Knock Correction Advance (degrees),Intake Air Temperature (F),Injector Duty Cycle (%),Ignition Total Timing (degrees),Feedback Knock Correction (4-byte)* (degrees),Engine Speed (rpm),Engine Load (Calculated) (g/rev),Coolant Temperature (F),Battery Voltage (V),A/F Sensor #1 (AFR),A/F Learning #1 (%),A/F Correction #1 (%)
234551,33.14,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,90,1.53,16.50,0.00,882,0.21,192,13.76,14.70,14.84,8.59
234870,32.29,2.35,0.00,1.20,3.05,-8.27,6.38,0.00,90,1.56,17.00,0.00,903,0.21,192,13.68,14.70,14.84,8.59
235189,32.34,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,90,1.53,17.00,0.00,894,0.21,192,13.76,14.70,14.84,8.59
235507,33.38,2.35,0.00,1.20,3.05,-8.27,6.38,0.00,90,1.54,17.00,0.00,900,0.20,192,13.68,14.70,14.84,8.59
235827,32.58,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.56,16.50,0.00,915,0.21,192,13.68,14.70,14.84,8.59
236146,33.91,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,90,1.55,16.00,0.00,908,0.21,192,13.76,14.70,14.84,8.59
236464,31.21,2.35,0.00,1.20,2.97,-8.27,6.38,0.00,90,1.57,16.50,0.00,906,0.20,192,13.68,14.70,14.84,8.59
236783,33.44,2.35,0.00,1.22,3.28,-8.27,6.38,0.00,90,1.50,17.00,0.00,880,0.22,192,13.76,14.59,14.84,8.59
237101,33.06,2.35,0.00,1.20,3.01,-8.27,6.38,0.00,90,1.54,17.00,0.00,905,0.20,192,13.76,14.70,14.84,8.59
237421,32.23,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,90,1.57,16.50,0.00,917,0.21,192,13.68,14.70,14.84,8.59
237738,33.68,2.35,0.00,1.22,3.12,-8.27,6.38,0.00,90,1.55,16.00,0.00,908,0.21,192,13.68,14.70,14.84,8.59
238058,32.44,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.57,17.00,0.00,904,0.21,192,13.76,14.70,14.84,8.59
238376,32.01,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,90,1.53,16.50,0.00,897,0.20,192,13.68,14.70,14.84,8.59
238694,33.26,2.35,0.00,1.22,3.03,-8.27,6.38,0.00,90,1.54,17.50,0.00,902,0.20,192,13.76,14.70,14.84,8.59
239012,32.66,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.53,17.00,0.00,918,0.21,192,13.68,14.70,14.84,8.59
239331,34.34,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.54,16.50,0.00,900,0.21,192,13.76,14.70,14.84,8.59
239650,31.61,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,90,1.58,16.50,0.00,915,0.20,192,13.76,14.70,14.84,8.59
239968,33.22,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,90,1.52,17.00,0.00,890,0.21,192,13.68,14.70,14.84,8.59
240287,32.66,2.35,0.00,1.20,2.99,-8.27,6.38,0.00,90,1.55,17.50,0.00,910,0.20,192,13.68,14.70,14.84,8.59
240607,31.84,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.51,17.00,0.00,914,0.21,192,13.76,14.70,14.84,8.59
240925,34.75,2.35,0.00,1.20,3.12,-8.27,6.38,0.00,90,1.51,17.00,0.00,886,0.21,192,13.76,14.59,14.84,8.59
241243,32.99,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,90,1.55,17.00,0.00,892,0.21,192,13.76,14.70,14.84,8.59
241562,32.06,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,90,1.56,15.50,0.00,915,0.20,192,13.68,14.70,14.84,8.59
241879,32.65,2.35,0.00,1.20,3.01,-8.42,6.38,0.00,90,1.56,17.00,0.00,912,0.20,192,13.76,14.70,14.84,8.59
242198,32.79,2.35,0.00,1.22,3.21,-8.27,6.38,0.00,90,1.54,17.00,0.00,921,0.21,194,13.68,14.59,14.84,8.59
242517,32.77,2.35,0.00,1.20,3.10,-8.42,6.38,0.00,90,1.55,16.00,0.00,916,0.20,194,13.68,14.59,14.84,8.59
242836,32.19,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,90,1.59,17.00,0.00,930,0.20,194,13.76,14.59,14.84,8.59
243154,32.04,2.35,0.00,1.22,3.10,-8.42,6.38,0.00,90,1.56,16.00,0.00,904,0.21,194,13.68,14.59,14.84,7.81
243472,31.38,2.35,0.00,1.20,3.01,-8.27,6.38,0.00,90,1.58,16.50,0.00,915,0.20,194,13.60,14.70,14.84,7.81
243790,32.75,2.35,0.00,1.22,3.23,-8.27,6.38,0.00,90,1.52,17.50,0.00,892,0.21,194,13.68,14.70,14.84,7.81
244109,33.66,2.35,0.00,1.22,3.05,-8.27,6.38,0.00,90,1.53,18.50,0.00,895,0.20,194,13.68,14.70,14.84,7.81
244427,32.48,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,88,1.57,17.00,0.00,922,0.21,194,13.60,14.70,14.84,8.59
244746,33.71,2.35,0.00,1.22,3.19,-8.42,6.38,0.00,88,1.56,15.50,0.00,914,0.21,194,13.76,14.70,14.84,8.59
245065,31.97,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,88,1.56,17.00,0.00,900,0.21,194,13.68,14.59,14.84,7.81
245384,33.00,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,88,1.52,17.00,0.00,894,0.21,194,13.68,14.70,14.84,7.81
245703,33.22,2.35,0.00,1.20,3.05,-8.27,6.38,0.00,88,1.55,17.00,0.00,906,0.20,194,13.76,14.59,14.84,7.81
246021,32.11,2.35,0.00,1.22,3.06,-8.27,6.38,0.00,88,1.54,17.00,0.00,923,0.21,194,13.76,14.70,14.84,7.81
246339,32.84,2.35,0.00,1.20,3.10,-8.42,6.38,0.00,88,1.54,16.50,0.00,905,0.20,194,13.76,14.59,14.84,7.81
246657,31.02,2.35,0.00,1.20,2.99,-8.27,6.38,0.00,88,1.58,16.50,0.00,910,0.20,194,13.76,14.70,14.84,7.81
246976,33.19,2.35,0.00,1.22,3.21,-8.42,6.38,0.00,88,1.55,16.00,0.00,900,0.21,194,13.76,14.70,14.84,7.81
247295,31.22,2.35,0.00,1.20,2.99,-8.27,6.38,0.00,88,1.55,17.00,0.00,910,0.20,194,13.68,14.70,14.84,7.81
247613,31.63,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,88,1.53,17.00,0.00,920,0.20,194,13.76,14.70,14.84,7.81
247933,33.09,2.35,0.00,1.20,3.10,-8.27,6.38,0.00,88,1.54,16.50,0.00,904,0.20,194,13.60,14.70,14.84,7.81
248251,31.89,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,88,1.56,17.00,0.00,914,0.20,194,13.76,14.70,14.84,8.59
248570,33.35,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,88,1.55,16.50,0.00,891,0.21,194,13.76,14.70,14.84,8.59
248889,32.63,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,88,1.53,17.50,0.00,899,0.20,194,13.68,14.70,14.84,8.59
249208,32.07,2.35,0.00,1.22,3.14,-8.27,6.38,0.00,88,1.52,17.00,0.00,908,0.21,194,13.68,14.70,14.84,8.59
249526,33.11,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,88,1.53,16.50,0.00,897,0.20,194,13.68,14.70,14.84,7.81
249845,32.07,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,88,1.57,16.50,0.00,920,0.20,194,13.76,14.70,14.84,8.59
250164,32.14,2.35,0.00,1.22,3.10,-8.42,6.38,0.00,88,1.55,15.50,0.00,904,0.21,194,13.68,14.70,14.84,8.59
250483,31.41,2.35,0.00,1.20,3.01,-8.27,6.38,0.00,88,1.55,17.00,0.00,907,0.20,194,13.76,14.70,14.84,8.59
250802,32.10,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,88,1.52,17.00,0.00,891,0.21,194,13.68,14.70,14.84,7.81
251121,33.07,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,88,1.53,17.50,0.00,897,0.20,194,13.68,14.59,14.84,7.81
251439,31.90,2.35,0.00,1.22,3.06,-8.27,6.38,0.00,88,1.55,17.00,0.00,906,0.21,194,13.68,14.70,14.84,8.59
251758,33.79,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,88,1.52,17.00,0.00,879,0.21,194,13.76,14.70,14.84,8.59
252077,33.00,2.35,0.00,1.20,3.01,-8.27,6.38,0.00,88,1.54,17.50,0.00,902,0.20,196,13.76,14.70,14.84,8.59
252396,32.88,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,88,1.51,17.00,0.00,910,0.21,196,13.76,14.70,14.84,8.59
252715,33.36,2.35,0.00,1.20,3.14,-8.27,6.38,0.00,88,1.55,16.00,0.00,907,0.20,196,13.68,14.70,14.84,8.59
253034,31.52,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,88,1.58,16.50,0.00,926,0.20,196,13.76,14.70,14.84,8.59
253353,33.41,2.35,0.00,1.22,3.23,-8.42,6.38,0.00,88,1.55,16.00,0.00,900,0.21,196,13.68,14.59,14.84,8.59
253671,31.87,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,88,1.54,17.00,0.00,905,0.20,196,13.68,14.59,14.84,7.81
253990,33.02,2.35,0.00,1.24,3.19,-8.27,6.38,0.00,88,1.50,17.00,0.00,899,0.21,196,13.68,14.59,14.84,7.81
254309,33.02,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,88,1.53,16.50,0.00,899,0.20,196,13.76,14.70,14.84,7.81
254627,32.64,2.35,0.00,1.22,3.08,-8.27,6.38,0.00,88,1.54,17.00,0.00,893,0.21,196,13.68,14.70,14.84,7.81
254945,34.47,2.35,0.00,1.22,3.26,-8.27,6.38,0.00,88,1.51,17.00,0.00,885,0.22,196,13.68,14.70,14.84,7.81
255265,33.66,2.35,0.00,1.22,3.06,-8.27,6.38,0.00,88,1.54,17.00,0.00,898,0.20,196,13.68,14.70,14.84,8.59
255584,32.04,2.35,0.00,1.22,3.06,-8.27,6.38,0.00,88,1.54,16.00,0.00,924,0.21,196,13.68,14.70,14.84,8.59
255902,34.26,2.35,0.00,1.22,3.15,-8.27,6.38,0.00,88,1.55,16.00,0.00,910,0.21,196,13.76,14.70,14.84,8.59
256222,32.30,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,88,1.58,16.50,0.00,907,0.21,196,13.76,14.70,14.84,8.59
256540,32.89,2.35,0.00,1.22,3.19,-8.27,6.38,0.00,88,1.56,15.50,0.00,905,0.21,196,13.60,14.59,14.84,7.81
256859,33.51,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,88,1.54,17.00,0.00,900,0.21,196,13.68,14.59,14.84,7.81
257177,32.39,2.35,0.00,1.22,3.21,-8.27,6.38,0.00,88,1.55,16.50,0.00,928,0.21,196,13.68,14.59,14.84,7.81
257496,33.14,2.35,0.00,1.20,3.12,-8.27,6.38,0.00,88,1.55,17.00,0.00,908,0.20,196,13.60,14.59,14.84,7.81
257815,32.87,2.35,0.00,1.22,3.15,-8.27,6.38,0.00,88,1.58,16.50,0.00,928,0.21,196,13.76,14.59,14.84,7.81
258133,33.93,2.35,0.00,1.22,3.19,-8.42,6.38,0.00,88,1.56,15.50,0.00,914,0.21,196,13.68,14.70,14.84,7.81
258451,32.07,2.35,0.00,1.20,3.06,-8.27,6.38,0.00,88,1.58,17.00,0.00,909,0.20,196,13.68,14.59,14.84,7.81
258770,32.96,2.35,0.00,1.22,3.21,-8.27,6.38,0.00,86,1.55,17.00,0.00,906,0.21,196,13.68,14.59,14.84,7.81
259088,32.17,2.35,0.00,1.20,3.03,-8.27,6.38,0.00,86,1.57,17.00,0.00,920,0.20,196,13.76,14.59,14.84,7.03
259406,32.87,2.35,0.00,1.24,3.26,-8.27,6.38,0.00,86,1.54,17.00,0.00,923,0.21,196,13.76,14.59,14.84,7.03
259725,32.49,2.35,0.00,1.20,3.08,-8.27,6.38,0.00,86,1.57,17.00,0.00,914,0.20,196,13.60,14.59,14.84,7.03
260044,31.85,2.35,0.00,1.22,3.08,-8.42,6.24,0.00,86,1.58,16.50,0.00,926,0.21,196,13.68,14.59,14.84,7.03
260363,33.80,2.35,0.00,1.22,3.17,-8.42,6.38,0.00,86,1.54,16.50,0.00,902,0.21,196,13.60,14.59,14.84,7.03
260682,31.98,2.35,0.00,1.20,3.06,-8.27,6.38,0.00,86,1.57,17.00,0.00,903,0.20,196,13.68,14.59,14.84,7.03
261000,32.03,2.35,0.00,1.22,3.17,-8.27,6.38,0.00,86,1.51,17.00,0.00,886,0.21,198,13.68,14.70,14.84,7.03
261318,32.85,2.35,0.00,1.22,3.06,-8.27,6.38,0.00,86,1.54,17.00,0.00,901,0.20,198,13.68,14.70,14.84,7.03
261637,32.68,2.35,0.00,1.22,3.10,-8.27,6.38,0.00,86,1.56,17.00,0.00,913,0.21,198,13.68,14.70,14.84,7.03
261956,40.42,5.49,0.00,1.34,4.26,-7.98,6.53,0.00,86,1.75,18.00,0.00,901,0.28,198,13.68,14.70,14.84,7.03
262275,84.86,15.69,0.00,2.02,16.48,-2.76,11.03,0.50,86,3.59,26.00,0.00,989,1.02,198,13.60,14.81,14.84,7.81
262594,52.41,18.43,0.00,2.10,19.82,-2.47,12.48,0.00,86,5.16,37.00,0.00,1942,0.63,198,13.60,12.75,12.50,-8.59
262912,36.01,4.71,0.00,1.78,10.36,-7.25,9.14,0.00,86,5.05,17.00,0.00,2940,0.20,198,13.52,14.70,10.94,-4.69
263231,25.71,3.53,0.00,1.30,4.01,-11.32,3.48,0.00,86,2.70,17.00,0.00,2576,0.10,198,13.68,13.44,10.94,0.00
263549,34.96,2.75,0.00,1.34,4.39,-10.88,3.63,0.00,86,2.21,17.00,0.00,2110,0.12,198,13.76,16.88,11.72,0.00
263868,38.11,3.14,0.00,1.34,4.53,-10.30,4.21,0.00,86,1.73,17.00,0.00,1663,0.16,198,13.76,20.33,12.50,0.00
264187,44.00,3.92,0.00,1.36,4.75,-9.72,4.93,0.00,86,2.00,23.00,0.00,1325,0.21,198,13.60,20.33,12.50,0.00
264506,35.07,3.14,0.00,1.28,3.83,-9.58,5.08,0.00,86,1.93,23.00,0.00,1282,0.18,198,13.76,20.33,13.28,0.00
264825,36.85,3.14,0.00,1.28,3.83,-9.58,5.08,0.00,86,1.84,23.00,0.00,1247,0.18,198,13.76,15.73,14.84,0.00
265144,38.17,3.14,0.00,1.30,3.93,-9.29,5.22,0.00,86,1.79,23.00,0.00,1184,0.20,198,13.76,14.24,14.84,-2.34
265462,35.28,3.14,0.00,1.28,3.70,-9.14,5.51,0.00,86,1.72,23.00,0.00,1152,0.19,198,13.76,14.36,14.84,-3.12
265780,35.31,3.14,0.00,1.26,3.61,-9.00,5.66,0.00,86,1.64,23.00,0.00,1095,0.20,198,13.76,14.47,14.84,-3.12
266098,34.54,2.75,0.00,1.26,3.46,-8.85,5.80,0.00,86,1.59,23.00,0.00,1065,0.19,198,13.76,14.59,14.84,-3.12
266415,33.64,2.75,0.00,1.24,3.35,-8.85,5.80,0.00,86,1.55,22.50,0.00,1048,0.19,198,13.68,14.70,14.84,-2.34
266733,33.20,2.75,0.00,1.24,3.33,-8.85,5.80,0.00,86,1.49,22.50,0.00,996,0.20,198,13.68,14.81,14.84,-1.56
267051,34.36,2.35,0.00,1.22,3.24,-8.71,5.95,0.00,86,1.45,22.50,0.00,958,0.20,198,13.76,14.93,14.84,-1.56
267369,30.91,2.35,0.00,1.20,3.03,-8.56,6.09,0.00,86,1.42,22.00,0.00,947,0.19,198,13.76,15.04,14.84,0.00
267687,30.42,1.96,0.00,1.18,2.86,-8.56,6.09,0.00,86,1.40,22.50,0.00,929,0.19,198,13.76,15.04,14.84,0.78
268005,33.43,1.96,0.00,1.20,3.08,-8.56,6.09,0.00,86,1.33,22.50,0.00,892,0.20,198,13.60,15.16,14.84,1.56
268322,32.44,1.96,0.00,1.20,2.88,-8.42,6.24,0.00,86,1.34,22.50,0.00,896,0.19,198,13.68,15.16,14.84,2.34
268641,32.17,1.96,0.00,1.20,2.90,-8.42,6.24,0.00,86,1.32,22.00,0.00,887,0.21,198,13.68,15.16,14.84,3.12
268959,32.97,2.35,0.00,1.20,3.06,-8.27,6.38,0.00,86,1.28,20.00,0.00,857,0.21,198,13.68,15.16,14.84,4.69
269277,33.86,2.35,0.00,1.20,3.08,-8.13,6.53,0.00,86,1.47,22.00,0.00,856,0.21,198,13.76,15.27,14.84,5.47
269596,31.75,2.35,0.00,1.22,3.01,-8.13,6.53,0.00,86,1.50,19.00,0.00,864,0.21,198,13.68,15.27,14.84,7.03
269914,33.69,2.75,0.00,1.24,3.35,-7.98,6.67,0.00,86,1.48,18.00,0.00,864,0.23,198,13.76,15.27,14.84,7.81
270231,33.22,2.35,0.00,1.20,3.17,-7.98,6.67,0.00,86,1.50,17.00,0.00,880,0.21,198,13.68,15.16,14.84,8.59
270550,32.56,2.75,0.00,1.22,3.15,-7.98,6.67,0.00,86,1.53,17.00,0.00,883,0.22,198,13.76,15.16,14.84,9.38
270867,32.75,2.75,0.00,1.26,3.39,-7.98,6.67,0.00,86,1.53,16.00,0.00,895,0.22,198,13.76,14.93,14.84,10.16
271186,34.31,2.75,0.00,1.24,3.28,-8.13,6.53,0.00,86,1.57,15.50,0.00,921,0.21,199,13.68,14.81,14.84,10.16
271504,32.60,2.75,0.00,1.24,3.28,-8.13,6.53,0.00,86,1.58,14.50,0.00,946,0.21,199,13.76,14.70,14.84,10.16
271822,32.81,2.75,0.00,1.22,3.26,-8.27,6.53,0.00,86,1.58,16.00,0.00,930,0.20,199,13.68,14.59,14.84,9.38
272139,33.02,2.75,0.00,1.24,3.28,-8.13,6.53,0.00,86,1.60,16.50,0.00,938,0.22,199,13.60,14.47,14.84,9.38
272458,116.82,17.25,0.00,2.08,19.27,-2.61,10.74,0.00,86,3.17,22.50,0.00,844,1.37,199,13.76,14.47,14.84,8.59
272776,53.30,21.18,0.00,2.10,19.50,-1.60,13.20,0.00,86,4.76,36.00,0.00,1778,0.68,199,13.60,12.63,12.50,-7.81
273095,19.06,2.75,0.00,1.32,3.99,-9.72,5.80,0.00,86,2.67,16.50,0.00,2542,0.08,199,13.76,14.24,10.94,0.00
273413,26.07,8.24,0.00,1.28,4.02,-10.74,3.77,0.00,86,3.14,33.50,0.00,2114,0.14,199,13.60,14.59,11.72,0.00
273730,64.92,27.45,0.00,2.46,34.79,-2.32,12.19,0.50,84,8.54,43.00,0.00,2657,0.84,199,13.60,16.42,10.16,0.00
274049,39.05,5.49,0.00,1.98,17.75,-7.55,9.72,0.00,84,6.55,17.00,0.00,3810,0.20,199,13.68,13.90,9.38,-11.72
274367,16.88,3.92,0.00,1.20,3.06,-11.32,3.34,0.00,84,3.48,16.50,0.00,3293,0.06,199,13.76,13.32,9.38,0.00
274685,28.51,2.75,0.00,1.32,4.20,-11.46,3.19,0.00,84,2.91,16.50,0.00,2760,0.09,199,13.68,16.19,10.16,0.00
275004,35.31,2.75,0.00,1.36,4.67,-11.17,3.19,0.00,84,2.39,16.50,0.00,2286,0.13,199,13.60,20.33,10.94,0.00
275322,33.43,2.75,0.00,1.32,4.15,-10.59,3.92,0.00,84,1.96,16.50,0.00,1837,0.14,199,13.60,20.33,11.72,0.00
275640,42.35,3.53,0.00,1.36,4.59,-10.16,4.35,0.00,84,2.09,16.50,0.00,1438,0.19,199,13.68,20.33,12.50,0.00
275957,100.43,16.86,0.00,2.14,18.62,-4.64,7.84,0.00,84,4.18,23.00,0.00,1230,1.02,199,13.84,20.33,12.50,0.00
276275,57.51,25.10,0.00,2.30,27.26,-1.89,12.77,0.50,84,7.05,40.00,0.00,2293,0.74,199,13.60,18.95,10.16,0.00
276593,64.54,14.90,0.00,2.66,48.45,-2.61,12.77,0.50,84,8.71,41.00,0.00,3662,0.64,199,13.68,13.90,8.59,-7.03
276911,19.32,3.14,0.00,1.28,3.83,-11.32,3.34,0.00,84,3.60,16.50,0.00,3404,0.07,199,13.76,12.75,9.38,0.00
277229,77.05,23.14,0.00,2.52,35.94,-4.93,8.71,0.00,84,9.03,49.00,0.00,3212,0.73,199,13.60,14.70,9.38,0.00
277547,21.67,2.75,0.00,1.38,4.56,-10.88,4.35,0.00,84,3.75,16.50,0.00,3543,0.07,199,13.68,12.52,8.59,0.00
277865,24.36,3.14,0.00,1.34,4.36,-11.17,3.48,0.00,84,3.19,16.50,0.00,3029,0.09,199,13.68,13.55,9.38,0.00
278183,29.22,2.35,0.00,1.28,3.83,-11.61,3.05,0.00,84,2.67,16.50,0.00,2498,0.09,199,13.60,17.92,10.16,0.00
278500,32.29,2.75,0.00,1.32,4.20,-10.88,3.63,0.00,84,2.18,16.50,0.00,2044,0.12,199,13.60,20.33,10.94,0.00
278818,35.36,3.14,0.00,1.32,4.20,-10.45,4.21,0.00,84,1.71,16.50,0.00,1645,0.15,199,13.60,20.33,11.72,0.00
279136,41.70,3.14,0.00,1.36,4.61,-9.58,4.93,0.00,84,2.00,16.50,0.00,1336,0.20,199,13.52,20.33,11.72,0.00
279454,36.42,3.14,0.00,1.28,3.83,-9.72,4.93,0.00,84,1.88,22.50,0.00,1246,0.18,199,13.68,20.33,12.50,0.00
279772,37.71,3.14,0.00,1.28,3.85,-9.43,5.22,0.00,84,1.77,22.50,0.00,1195,0.19,199,13.76,16.08,12.50,0.00
280090,36.56,3.14,0.00,1.28,3.78,-9.14,5.51,0.00,84,1.69,22.50,0.00,1144,0.20,199,13.68,14.59,14.84,-0.78
280407,35.93,2.75,0.00,1.28,3.71,-9.00,5.66,0.00,84,1.65,22.50,0.00,1116,0.20,201,13.76,14.59,14.84,-0.78
280726,33.41,2.75,0.00,1.26,3.53,-8.85,5.80,0.00,82,1.63,22.50,0.00,1090,0.20,201,13.76,14.70,14.84,-0.78
281043,33.85,2.75,0.00,1.26,3.53,-8.85,5.80,0.00,82,1.57,22.50,0.00,1042,0.20,201,13.68,14.70,14.84,-0.78
281361,32.18,2.75,0.00,1.24,3.30,-8.85,5.95,0.00,82,1.53,22.50,0.00,1051,0.19,201,13.68,14.81,14.84,0.00
281679,33.43,2.35,0.00,1.22,3.24,-8.71,5.95,0.00,82,1.49,22.50,0.00,1000,0.19,201,13.76,14.93,14.84,0.78
281997,33.10,2.35,0.00,1.22,3.21,-8.71,5.95,0.00,82,1.44,22.50,0.00,954,0.20,201,13.76,14.93,14.84,1.56
282314,30.70,2.35,0.00,1.20,3.01,-8.56,6.09,0.00,82,1.44,22.50,0.00,954,0.19,201,13.76,14.93,14.84,2.34
282632,32.04,1.96,0.00,1.20,2.97,-8.56,6.09,0.00,82,1.39,22.00,0.00,923,0.19,201,13.68,14.93,14.84,2.34
282950,30.27,1.96,0.00,1.18,2.88,-8.42,6.24,0.00,82,1.38,22.00,0.00,914,0.19,201,13.76,15.04,14.84,3.12
283269,30.81,1.96,0.00,1.20,3.01,-8.42,6.24,0.00,82,1.33,21.50,0.00,894,0.20,201,13.68,15.04,14.84,3.91
283586,32.97,1.96,0.00,1.18,2.97,-8.42,6.24,0.00,82,1.30,22.50,0.00,874,0.20,201,13.76,15.04,14.84,4.69
283904,31.19,2.35,0.00,1.22,2.95,-8.27,6.38,0.00,82,1.33,20.50,0.00,878,0.20,201,13.68,15.04,14.84,5.47
284222,31.67,2.35,0.00,1.22,3.17,-8.13,6.53,0.00,82,1.46,19.50,0.00,857,0.21,201,13.76,15.16,14.84,7.03
284540,32.50,2.35,0.00,1.18,3.04,-8.13,6.53,0.00,82,1.49,17.50,0.00,872,0.20,201,13.68,15.16,14.84,7.81
284857,33.34,2.75,0.00,1.22,3.17,-7.98,6.67,0.00,82,1.47,19.00,0.00,860,0.23,201,13.60,15.04,14.84,7.81
285175,33.12,2.75,0.00,1.22,3.17,-7.84,6.82,0.00,82,1.47,19.50,0.00,860,0.23,201,13.76,15.04,14.84,8.59
285493,40.22,3.14,0.00,1.32,4.07,-7.55,7.11,0.00,82,1.40,17.50,0.00,821,0.30,201,13.52,15.04,14.84,9.38
285810,34.32,3.14,0.00,1.24,3.56,-7.25,7.40,0.00,82,1.47,16.50,0.00,864,0.24,201,13.60,15.04,14.84,10.16
286129,33.19,3.14,0.00,1.28,3.68,-7.40,7.25,0.00,82,1.57,14.50,0.00,908,0.24,201,13.76,15.04,14.84,10.94
286447,35.05,3.14,0.00,1.28,3.91,-7.55,7.25,0.00,82,1.57,13.50,0.00,908,0.25,201,13.76,14.81,14.84,10.94
286766,34.65,3.14,0.00,1.28,3.83,-7.55,7.11,0.00,82,1.61,14.50,0.00,933,0.25,201,13.76,14.70,14.84,10.16
287083,34.96,3.14,0.00,1.30,3.99,-7.55,7.11,0.00,82,1.63,13.00,0.00,943,0.25,201,13.68,14.47,14.84,10.16
287401,33.10,3.14,0.00,1.26,3.68,-7.69,6.96,0.00,82,1.66,13.50,0.00,960,0.24,201,13.60,14.36,14.84,9.38
287719,35.93,3.14,0.00,1.30,3.88,-7.84,6.82,0.00,82,1.66,13.50,0.00,955,0.24,201,13.68,14.13,14.84,7.81
288037,34.39,3.14,0.00,1.30,3.83,-7.84,6.82,0.00,82,1.68,14.50,0.00,983,0.24,201,13.68,14.13,14.84,7.03
288354,36.38,3.14,0.00,1.28,3.88,-7.98,6.82,0.00,82,1.66,14.00,0.00,971,0.23,203,13.60,14.13,14.84,5.47
288672,34.41,3.14,0.00,1.28,3.73,-7.98,6.67,0.00,82,1.66,15.00,0.00,992,0.23,203,13.76,14.13,14.84,4.69
288991,35.26,3.14,0.00,1.26,3.61,-8.13,6.53,0.00,82,1.64,16.50,0.00,962,0.22,203,13.76,14.24,14.84,3.91
289307,35.01,2.75,0.00,1.28,3.73,-8.13,6.67,0.00,82,1.63,16.00,0.00,958,0.23,203,13.68,14.24,14.84,3.12
289626,33.65,2.75,0.00,1.24,3.49,-8.13,6.53,0.00,82,1.65,17.00,0.00,957,0.22,203,13.60,14.36,14.84,2.34
289943,35.43,2.75,0.00,1.26,3.71,-8.13,6.53,0.00,82,1.62,16.00,0.00,942,0.23,203,13.68,14.36,14.84,1.56
290261,33.73,2.75,0.00,1.26,3.44,-8.13,6.53,0.00,82,1.61,17.00,0.00,936,0.23,203,13.76,14.47,14.84,1.56
290579,33.97,2.75,0.00,1.26,3.58,-8.13,6.67,0.00,82,1.59,16.50,0.00,926,0.23,203,13.68,14.47,14.84,1.56
290897,33.42,2.75,0.00,1.24,3.42,-7.98,6.67,0.00,82,1.59,19.00,0.00,921,0.23,203,13.60,14.59,14.84,1.56
291214,33.64,2.75,0.00,1.26,3.51,-7.98,6.67,0.00,82,1.57,17.00,0.00,918,0.22,203,13.68,14.59,14.84,1.56
291533,33.91,2.75,0.00,1.24,3.37,-7.98,6.67,0.00,82,1.57,19.00,0.00,918,0.22,203,13.68,14.59,14.84,1.56
291850,34.41,2.75,0.00,1.26,3.44,-7.98,6.67,0.00,82,1.52,18.00,0.00,912,0.23,203,13.76,14.70,14.84,1.56
292170,35.86,2.75,0.00,1.24,3.44,-7.98,6.67,0.00,82,1.52,17.00,0.00,888,0.24,203,13.76,14.70,14.84,1.56
292487,32.85,2.75,0.00,1.24,3.24,-7.98,6.67,0.00,82,1.54,18.00,0.00,889,0.22,203,13.76,14.70,14.84,1.56
292805,34.00,2.75,0.00,1.26,3.54,-7.84,6.82,0.00,82,1.47,19.00,0.00,883,0.24,203,13.68,14.81,14.84,1.56
